query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	0.00190590208709964	8	239	3	0.0125523012552301	0.375	GO:0010533	GO:BP	regulation of activation of Janus kinase activity	16592	4709	GO:0042976|GO:0045859|GO:0050730	IDA ISO IBA,IDA,IC	ENSG00000160712,ENSG00000113302,ENSG00000162594	IL6R, IL23R, IL12B	PC12
query_1	TRUE	0.00190590208709964	234	239	12	0.0502092050209205	0.0512820512820513	GO:0038093	GO:BP	Fc receptor signaling pathway	16592	11210	GO:0002768	TAS,TAS,TAS,TAS,TAS,IDA ISO,TAS,TAS,ISS,TAS,TAS,TAS	ENSG00000136754,ENSG00000170345,ENSG00000177885,ENSG00000172175,ENSG00000105647,ENSG00000186431,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000113263,ENSG00000055130,ENSG00000165025	ABI1, FOS, GRB2, MALT1, PIK3R2, FCAR, FCGR2A, FCGR3A, PTPRC, ITK, CUL1, SYK	PC12
query_1	TRUE	0.00208223708319719	977	239	29	0.121338912133891	0.0296827021494371	GO:0051270	GO:BP	regulation of cellular component movement	16592	15765	GO:0006928|GO:0032879|GO:0050794	IMP,IMP,IMP,IDA,IDA,IDA,IMP,IDA IBA,IDA,TAS,ISS,IMP,IBA,IMP IGI TAS,IDA,IDA IBA,IDA,IMP,IBA,IDA IGI IBA,IDA,IDA ISS IBA,IMP,IMP,ISS,IDA ISS,IDA,IBA,TAS	ENSG00000107485,ENSG00000134954,ENSG00000140678,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000168610,ENSG00000108798,ENSG00000125735,ENSG00000160712,ENSG00000163462,ENSG00000081237,ENSG00000157873,ENSG00000100985,ENSG00000124205,ENSG00000100311,ENSG00000115009,ENSG00000168811,ENSG00000181751,ENSG00000113520,ENSG00000213066,ENSG00000112486,ENSG00000165215,ENSG00000189143,ENSG00000104415,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000065361	GATA3, ETS1, ERBB3, ITGAX, CCL7, CCL2, CCL11, STAT3, ABI3, TNFSF14, IL6R, TRIM46, PTPRC, TNFRSF14, MMP9, EDN3, PDGFB, CCL20, IL12A, MACIR, IL4, CCR6, CEP43, CLDN3, CLDN4, CCN4, CCL21, CCL19, CCL27	PC12
query_1	TRUE	0.00215285766777552	391	239	16	0.0669456066945607	0.040920716112532	GO:0031348	GO:BP	negative regulation of defense response	16592	8305	GO:0006952|GO:0031347|GO:0048585	IMP,ISS,TAS,TAS,TAS,IDA TAS NAS,ISS IBA,IMP,IGI IBA IC,IGI,ISS,ISS,IMP,TAS,IC,TAS	ENSG00000107485,ENSG00000135148,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000115226,ENSG00000181751,ENSG00000113520,ENSG00000169194,ENSG00000118503,ENSG00000120436,ENSG00000147324,ENSG00000165025,ENSG00000177628,ENSG00000087460	GATA3, TRAFD1, GBA, FCGR2A, FCGR3A, PTPRC, IL10, GNAS, FNDC4, MACIR, IL4, IL13, TNFAIP3, GPR31, MFHAS1, SYK	PC12
query_1	TRUE	0.00236805511951857	38	239	5	0.0209205020920502	0.131578947368421	GO:0050691	GO:BP	regulation of defense response to virus by host	16592	15319	GO:0050688	IBA,IBA,IDA ISS,NAS,IDA ISS	ENSG00000134242,ENSG00000113520,ENSG00000113302,ENSG00000118503,ENSG00000162594	PTPN22, IL23R, IL4, IL12B, TNFAIP3	PC12
query_1	TRUE	0.00239972849559727	2	239	2	0.00836820083682008	1	GO:1904155	GO:BP	DN2 thymocyte differentiation	16592	27120	GO:0033077	TAS,ISS	ENSG00000081237,ENSG00000112486	PTPRC, CCR6	PC12
query_1	TRUE	0.00320128440980419	117	239	8	0.0334728033472803	0.0683760683760684	GO:0048660	GO:BP	regulation of smooth muscle cell proliferation	16592	15006	GO:0042127|GO:0048659	IDA,ISS,IMP,IDA,IDA,IDA,IDA,ISS	ENSG00000160712,ENSG00000136634,ENSG00000100985,ENSG00000100311,ENSG00000168811,ENSG00000113302,ENSG00000118503,ENSG00000104415	IL6R, IL10, MMP9, PDGFB, IL12A, IL12B, TNFAIP3, CCN4	PC12
query_1	TRUE	0.00351313834364877	10	239	3	0.0125523012552301	0.3	GO:1901722	GO:BP	regulation of cell proliferation involved in kidney development	16592	24957	GO:0042127|GO:0072111	ISS,IMP,IDA	ENSG00000107485,ENSG00000160712,ENSG00000100311	GATA3, IL6R, PDGFB	PC12
query_1	TRUE	0.00435354974793765	25	239	4	0.0167364016736402	0.16	GO:0032633	GO:BP	interleukin-4 production	16592	8906	GO:0001816	ISS,IDA,IMP,ISS	ENSG00000107485,ENSG00000184293,ENSG00000135077,ENSG00000165025	GATA3, CLECL1, HAVCR2, SYK	PC12
query_1	TRUE	0.00435354974793765	25	239	4	0.0167364016736402	0.16	GO:0032673	GO:BP	regulation of interleukin-4 production	16592	8946	GO:0001817|GO:0032633	ISS,IDA,IMP,ISS	ENSG00000107485,ENSG00000184293,ENSG00000135077,ENSG00000165025	GATA3, CLECL1, HAVCR2, SYK	PC12
query_1	TRUE	0.00512490034315411	46	239	5	0.0209205020920502	0.108695652173913	GO:0071354	GO:BP	cellular response to interleukin-6	16592	19439	GO:0070741|GO:0071345	IDA IMP TAS,IDA,IDA ISO,IMP IBA TAS,TAS	ENSG00000168610,ENSG00000245848,ENSG00000186431,ENSG00000160712,ENSG00000096968	STAT3, CEBPA, FCAR, IL6R, JAK2	PC12
query_1	TRUE	0.0054331734486317	3671	239	75	0.313807531380753	0.0204304004358485	GO:0048731	GO:BP	system development	16592	15076	GO:0007275|GO:0048856	IMP TAS,IDA IMP ISS IBA TAS,ISS,IBA,IDA IMP,ISS IBA NAS,ISS,ISS,TAS,IDA IMP ISS,ISS,ISS IBA,IMP ISS TAS,ISS,IDA TAS,ISS,ISS,IMP ISS TAS,ISS,IBA,TAS,ISS,IMP IBA,IBA,ISS IBA TAS NAS,ISS IBA,NAS,ISS,IMP IC,ISS,TAS,ISS IBA,IDA,IMP ISS TAS,IGI TAS NAS,TAS,ISS,ISS,ISS IBA TAS,ISS TAS,IDA,IMP ISS IBA,IDA ISS,TAS,ISS,IGI,ISS,IMP ISS IBA,IBA,IBA,IDA TAS,ISS,IDA ISS IBA TAS,NAS,ISS,IBA,IMP,IDA IGI ISS,IMP NAS,NAS,ISS,IMP,ISS,IMP,IDA ISS IBA,IBA,IEP IBA,IMP,ISS,ISS IBA,IMP ISS IBA TAS,ISS IBA,ISS IC,IDA IMP ISO,TAS	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000154127,ENSG00000134954,ENSG00000180176,ENSG00000002330,ENSG00000139370,ENSG00000123374,ENSG00000185650,ENSG00000156127,ENSG00000005513,ENSG00000140678,ENSG00000140968,ENSG00000108691,ENSG00000172156,ENSG00000161405,ENSG00000168610,ENSG00000108798,ENSG00000173868,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000105649,ENSG00000245848,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000160712,ENSG00000163462,ENSG00000163554,ENSG00000162738,ENSG00000117560,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000117595,ENSG00000123685,ENSG00000020633,ENSG00000100985,ENSG00000124140,ENSG00000198026,ENSG00000100311,ENSG00000138386,ENSG00000198369,ENSG00000168811,ENSG00000174004,ENSG00000163508,ENSG00000164061,ENSG00000176020,ENSG00000163737,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000112406,ENSG00000112486,ENSG00000185811,ENSG00000165215,ENSG00000189143,ENSG00000083307,ENSG00000136573,ENSG00000076554,ENSG00000147324,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000065361,ENSG00000162594,ENSG00000087460,ENSG00000157557	IL2RA, GATA3, HHEX, UBASH3B, ETS1, TH, BAD, SLC15A4, ERBB3, CDK2, ZFP36L1, BATF, SOX8, ITGAX, IRF8, CCL2, CCL11, IKZF3, STAT3, ABI3, PHOSPHO1, GRB2, MALT1, TNFRSF11A, RAB3A, CEBPA, PTPN22, CD2, RORC, IL6R, TRIM46, SPTA1, VANGL2, FASLG, PTPRC, IL10, IL20, IRF6, BATF3, RUNX3, IL23R, MMP9, SLC12A5, ZNF335, GNAS, ETS2, PDGFB, NAB1, SPRED2, IL12A, NRROS, EOMES, BSN, AMIGO3, PF4, IL4, IRF1, IL13, TCF7, ITK, HAVCR2, IL12B, TNFAIP3, HECA, CCR6, IKZF1, CLDN3, CLDN4, GRHL2, BLK, TPD52, MFHAS1, CCL19, JAK2, SYK	PC12
query_1	TRUE	0.00561444844729883	47	239	5	0.0209205020920502	0.106382978723404	GO:0035722	GO:BP	interleukin-12-mediated signaling pathway	16592	10614	GO:0019221|GO:0071349	TAS,TAS,TAS,TAS,IDA TAS	ENSG00000136634,ENSG00000081985,ENSG00000168811,ENSG00000113302,ENSG00000096968	IL10, IL12RB2, IL12A, IL12B, JAK2	PC12
query_1	TRUE	0.0056816983316212	27	239	4	0.0167364016736402	0.148148148148148	GO:0043372	GO:BP	positive regulation of CD4-positive, alpha-beta T cell differentiation	16592	12311	GO:0043367|GO:0043370|GO:0046638|GO:2000516	ISS,ISS,ISS,ISS	ENSG00000172175,ENSG00000113302,ENSG00000172724,ENSG00000162594	MALT1, IL23R, IL12B, CCL19	PC12
query_1	TRUE	0.0056816983316212	27	239	4	0.0167364016736402	0.148148148148148	GO:0045124	GO:BP	regulation of bone resorption	16592	13179	GO:0045453|GO:0046850|GO:0065008	IBA,IBA,NAS,ISS	ENSG00000154127,ENSG00000141655,ENSG00000118503,ENSG00000165025	UBASH3B, TNFRSF11A, TNFAIP3, SYK	PC12
query_1	TRUE	0.00584701446840747	12	239	3	0.0125523012552301	0.25	GO:0032736	GO:BP	positive regulation of interleukin-13 production	16592	9009	GO:0001819|GO:0032616|GO:0032656	IDA IMP,IMP,IDA IBA	ENSG00000107485,ENSG00000145777,ENSG00000113520	GATA3, TSLP, IL4	PC12
query_1	TRUE	0.00594751686329644	3	239	2	0.00836820083682008	0.666666666666667	GO:0072126	GO:BP	positive regulation of glomerular mesangial cell proliferation	16592	20052	GO:0072110|GO:0072124|GO:1901724	IMP,IDA	ENSG00000160712,ENSG00000100311	IL6R, PDGFB	PC12
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0071349	GO:BP	cellular response to interleukin-12	16592	19434	GO:0070671|GO:0071345	TAS,TAS,TAS,TAS,IDA TAS	ENSG00000136634,ENSG00000081985,ENSG00000168811,ENSG00000113302,ENSG00000096968	IL10, IL12RB2, IL12A, IL12B, JAK2	PC12
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0070671	GO:BP	response to interleukin-12	16592	19055	GO:0034097	TAS,TAS,TAS,TAS,IDA TAS	ENSG00000136634,ENSG00000081985,ENSG00000168811,ENSG00000113302,ENSG00000096968	IL10, IL12RB2, IL12A, IL12B, JAK2	PC12
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0070741	GO:BP	response to interleukin-6	16592	19084	GO:0034097	IDA IMP TAS,IDA,IDA ISO,IMP IBA TAS,TAS	ENSG00000168610,ENSG00000245848,ENSG00000186431,ENSG00000160712,ENSG00000096968	STAT3, CEBPA, FCAR, IL6R, JAK2	PC12
query_1	TRUE	0.00646445692898305	49	239	5	0.0209205020920502	0.102040816326531	GO:0002200	GO:BP	somatic diversification of immune receptors	16592	870	GO:0002376|GO:0002520	ISS,ISS,NAS,ISS IBA TAS,ISS	ENSG00000139370,ENSG00000156127,ENSG00000136634,ENSG00000113520,ENSG00000112486	SLC15A4, BATF, IL10, IL4, CCR6	PC12
query_1	TRUE	0.00674886832995366	202	239	10	0.0418410041841004	0.0495049504950495	GO:2000116	GO:BP	regulation of cysteine-type endopeptidase activity	16592	29318	GO:0052548	IDA ISS IBA,IMP,IMP IGI TAS,IMP,IDA ISO,IMP,IMP,ISS,IMP,IMP	ENSG00000002330,ENSG00000172175,ENSG00000117560,ENSG00000100985,ENSG00000153094,ENSG00000112977,ENSG00000187796,ENSG00000096968,ENSG00000165025,ENSG00000116288	BAD, MALT1, FASLG, PARK7, MMP9, BCL2L11, DAP, CARD9, JAK2, SYK	PC12
query_1	TRUE	0.00703590362788143	50	239	5	0.0209205020920502	0.1	GO:0006968	GO:BP	cellular defense response	16592	2911	GO:0006952	TAS,TAS,IDA,TAS,TAS	ENSG00000189430,ENSG00000240403,ENSG00000180871,ENSG00000113263,ENSG00000112486	NCR1, KIR3DL2, CXCR2, ITK, CCR6	PC12
query_1	TRUE	0.0073257565815318	404	239	15	0.0627615062761506	0.0371287128712871	GO:0071900	GO:BP	regulation of protein serine/threonine kinase activity	16592	19856	GO:0045859	IDA,IMP,IMP,TAS,TAS,IMP,IBA,IDA,IDA IBA,ISS IBA,IMP,IDA IBA,ISS,IDA ISS,IMP	ENSG00000152804,ENSG00000172575,ENSG00000141655,ENSG00000105401,ENSG00000245848,ENSG00000134242,ENSG00000168734,ENSG00000124205,ENSG00000100311,ENSG00000198369,ENSG00000237693,ENSG00000171033,ENSG00000172724,ENSG00000141068,ENSG00000177628	HHEX, RASGRP1, KSR1, TNFRSF11A, CDC37, CEBPA, PTPN22, GBA, PKIG, EDN3, PDGFB, SPRED2, IRGM, PKIA, CCL19	PC12
query_1	TRUE	0.00771510887768114	77	239	6	0.0251046025104603	0.0779220779220779	GO:0030218	GO:BP	erythrocyte differentiation	16592	7780	GO:0030099|GO:0034101	IDA,IDA,IMP,IMP,IMP,ISS IBA	ENSG00000134954,ENSG00000185650,ENSG00000168610,ENSG00000185811,ENSG00000147324,ENSG00000096968	ETS1, ZFP36L1, STAT3, IKZF1, MFHAS1, JAK2	PC12
query_1	TRUE	0.0077358220432637	30	239	4	0.0167364016736402	0.133333333333333	GO:2000352	GO:BP	negative regulation of endothelial cell apoptotic process	16592	29552	GO:0072577|GO:1904036|GO:2000351	IMP,IMP IBA,IMP,IDA	ENSG00000107485,ENSG00000113520,ENSG00000169194,ENSG00000118503	GATA3, IL4, IL13, TNFAIP3	PC12
query_1	TRUE	0.0077358220432637	30	239	4	0.0167364016736402	0.133333333333333	GO:0002230	GO:BP	positive regulation of defense response to virus by host	16592	895	GO:0050691	IBA,IBA,IDA ISS,IDA ISS	ENSG00000134242,ENSG00000113520,ENSG00000113302,ENSG00000162594	PTPN22, IL23R, IL4, IL12B	PC12
query_1	TRUE	0.00800198484853286	52	239	5	0.0209205020920502	0.0961538461538462	GO:0002312	GO:BP	B cell activation involved in immune response	16592	976	GO:0002285|GO:0042113	ISS,ISS,IGI NAS,ISS IBA TAS,ISS	ENSG00000139370,ENSG00000156127,ENSG00000136634,ENSG00000113520,ENSG00000112486	SLC15A4, BATF, IL10, IL4, CCR6	PC12
query_1	TRUE	0.00804950889786692	325	239	13	0.0543933054393306	0.04	GO:0052547	GO:BP	regulation of peptidase activity	16592	16709	GO:0030162|GO:0051336	IDA ISS IBA,IGI,IMP,IMP IGI TAS,IMP,IDA ISO,IMP,IMP,IMP,IMP,ISS,IMP,IDA IMP	ENSG00000002330,ENSG00000168610,ENSG00000172175,ENSG00000117560,ENSG00000100985,ENSG00000153094,ENSG00000112977,ENSG00000165215,ENSG00000189143,ENSG00000187796,ENSG00000096968,ENSG00000165025,ENSG00000116288	BAD, STAT3, MALT1, FASLG, PARK7, MMP9, BCL2L11, DAP, CLDN3, CLDN4, CARD9, JAK2, SYK	PC12
query_1	TRUE	0.00811931401760438	78	239	6	0.0251046025104603	0.0769230769230769	GO:0050829	GO:BP	defense response to Gram-negative bacterium	16592	15397	GO:0042742	TAS,IBA,IDA ISO,IMP,IDA,IC	ENSG00000160712,ENSG00000157873,ENSG00000145777,ENSG00000237693,ENSG00000113302,ENSG00000162594	IL6R, TNFRSF14, IL23R, TSLP, IRGM, IL12B	PC12
query_1	TRUE	0.00853031652056304	140	239	8	0.0334728033472803	0.0571428571428571	GO:2001056	GO:BP	positive regulation of cysteine-type endopeptidase activity	16592	30230	GO:0010950|GO:2000116	IDA ISS IBA,IMP,IMP IGI TAS,IDA ISO,IMP,IMP,ISS,IMP	ENSG00000002330,ENSG00000172175,ENSG00000117560,ENSG00000153094,ENSG00000112977,ENSG00000187796,ENSG00000096968,ENSG00000165025	BAD, MALT1, FASLG, BCL2L11, DAP, CARD9, JAK2, SYK	PC12
query_1	TRUE	0.00859902082097423	31	239	4	0.0167364016736402	0.129032258064516	GO:0051384	GO:BP	response to glucocorticoid	16592	15858	GO:0031960	IDA,IDA,IDA,TAS	ENSG00000185650,ENSG00000136634,ENSG00000185651,ENSG00000153094	ZFP36L1, IL10, UBE2L3, BCL2L11	PC12
query_1	TRUE	0.00871609697873643	3933	239	78	0.326359832635983	0.0198321891685736	GO:0007275	GO:BP	multicellular organism development	16592	3179	GO:0032501|GO:0048856	IMP TAS,IDA IMP ISS IBA TAS,ISS,IBA,IDA IMP,ISS IBA NAS,ISS,ISS,TAS,IDA IMP ISS,ISS,TAS,ISS IBA,IMP ISS TAS,ISS,IDA TAS,ISS,ISS,IMP ISS TAS,ISS,IBA,TAS,ISS,IMP IBA,IBA,ISS IBA TAS NAS,ISS IBA,NAS,ISS,IMP IC,ISS,TAS,ISS IBA,IDA,IMP ISS TAS,IGI ISS TAS NAS,TAS,ISS,ISS,ISS,ISS IBA TAS,IEP ISS TAS,IDA,IMP ISS IBA,TAS,IDA ISS,TAS,ISS,IGI,ISS,IMP ISS IBA,IBA,IBA,IDA TAS,ISS,IDA ISS IBA TAS,NAS,ISS,IBA,IMP,IDA IGI ISS,IMP NAS,NAS,ISS,IMP,ISS,IMP,IDA ISS IBA,IBA,IEP IBA,IMP,ISS,ISS IBA,IMP ISS IBA TAS,ISS IBA,ISS IC,IDA IMP ISO,TAS	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000154127,ENSG00000134954,ENSG00000180176,ENSG00000002330,ENSG00000139370,ENSG00000123374,ENSG00000185650,ENSG00000156127,ENSG00000140030,ENSG00000005513,ENSG00000140678,ENSG00000140968,ENSG00000108691,ENSG00000172156,ENSG00000161405,ENSG00000168610,ENSG00000108798,ENSG00000173868,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000105649,ENSG00000245848,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000160712,ENSG00000163462,ENSG00000163554,ENSG00000162738,ENSG00000117560,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000117595,ENSG00000117597,ENSG00000123685,ENSG00000020633,ENSG00000100985,ENSG00000124140,ENSG00000198026,ENSG00000124205,ENSG00000100311,ENSG00000138386,ENSG00000198369,ENSG00000168811,ENSG00000174004,ENSG00000163508,ENSG00000164061,ENSG00000176020,ENSG00000163737,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000112406,ENSG00000112486,ENSG00000185811,ENSG00000165215,ENSG00000189143,ENSG00000083307,ENSG00000136573,ENSG00000076554,ENSG00000147324,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000065361,ENSG00000162594,ENSG00000087460,ENSG00000157557	IL2RA, GATA3, HHEX, UBASH3B, ETS1, TH, BAD, SLC15A4, ERBB3, CDK2, ZFP36L1, BATF, GPR65, SOX8, ITGAX, IRF8, CCL2, CCL11, IKZF3, STAT3, ABI3, PHOSPHO1, GRB2, MALT1, TNFRSF11A, RAB3A, CEBPA, PTPN22, CD2, RORC, IL6R, TRIM46, SPTA1, VANGL2, FASLG, PTPRC, IL10, IL20, IRF6, UTP25, BATF3, RUNX3, IL23R, MMP9, SLC12A5, ZNF335, GNAS, EDN3, ETS2, PDGFB, NAB1, SPRED2, IL12A, NRROS, EOMES, BSN, AMIGO3, PF4, IL4, IRF1, IL13, TCF7, ITK, HAVCR2, IL12B, TNFAIP3, HECA, CCR6, IKZF1, CLDN3, CLDN4, GRHL2, BLK, TPD52, MFHAS1, CCL19, JAK2, SYK	PC12
query_1	TRUE	0.00951054482233223	332	239	13	0.0543933054393306	0.0391566265060241	GO:0001818	GO:BP	negative regulation of cytokine production	16592	596	GO:0001816|GO:0001817|GO:0010629|GO:0051241	TAS,IMP IBA,NAS,ISS,IDA TAS NAS,IDA,IBA,ISS,IDA IMP,IDA IMP,IMP ISS TAS,IDA,IMP	ENSG00000162302,ENSG00000134242,ENSG00000160712,ENSG00000081237,ENSG00000136634,ENSG00000168811,ENSG00000181751,ENSG00000113520,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000177628,ENSG00000162594	RPS6KA4, PTPN22, IL6R, GBA, PTPRC, IL10, IL23R, IL12A, MACIR, IL4, HAVCR2, IL12B, TNFAIP3	PC12
query_1	TRUE	0.00956498656849213	143	239	8	0.0334728033472803	0.0559440559440559	GO:0032635	GO:BP	interleukin-6 production	16592	8908	GO:0001816	ISS,IMP,IDA,IDA TAS,IMP,ISS,IMP,IDA	ENSG00000168610,ENSG00000134242,ENSG00000160712,ENSG00000136634,ENSG00000145777,ENSG00000118503,ENSG00000165025,ENSG00000177628	STAT3, PTPN22, IL6R, GBA, IL10, TSLP, TNFAIP3, SYK	PC12
query_1	TRUE	0.00956498656849213	143	239	8	0.0334728033472803	0.0559440559440559	GO:0032675	GO:BP	regulation of interleukin-6 production	16592	8948	GO:0001817|GO:0032635	ISS,IMP,IDA,IDA TAS,IMP,ISS,IMP,IDA	ENSG00000168610,ENSG00000134242,ENSG00000160712,ENSG00000136634,ENSG00000145777,ENSG00000118503,ENSG00000165025,ENSG00000177628	STAT3, PTPN22, IL6R, GBA, IL10, TSLP, TNFAIP3, SYK	PC12
query_1	TRUE	1.41647863206276e-05	52	320	9	0.028125	0.173076923076923	GO:0002720	GO:BP	positive regulation of cytokine production involved in immune response	16592	1370	GO:0001819|GO:0002367|GO:0002702|GO:0002718	IDA,IMP,IMP,ISS IBA,IMP,IBA,IDA,IDA,IBA	ENSG00000179630,ENSG00000167207,ENSG00000172175,ENSG00000127666,ENSG00000213047,ENSG00000157873,ENSG00000115604,ENSG00000113520,ENSG00000150637	LACC1, NOD2, MALT1, CD226, TICAM1, DENND1B, TNFRSF14, IL18R1, IL4	PC13
query_1	TRUE	4.09053145361411e-05	6	320	4	0.0125	0.666666666666667	GO:0002857	GO:BP	positive regulation of natural killer cell mediated immune response to tumor cell	16592	1500	GO:0002423|GO:0002717|GO:0002839|GO:0002855	IMP,IDA,IDA,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000150637	CD226, PVR, IL12A, IL12B	PC13
query_1	TRUE	4.09053145361411e-05	6	320	4	0.0125	0.666666666666667	GO:0002860	GO:BP	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	16592	1503	GO:0002420|GO:0002857|GO:0002858|GO:0045954	IMP,IDA,IDA,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000150637	CD226, PVR, IL12A, IL12B	PC13
query_1	TRUE	4.09053145361411e-05	6	320	4	0.0125	0.666666666666667	GO:0002606	GO:BP	positive regulation of dendritic cell antigen processing and presentation	16592	1259	GO:0002468|GO:0002579|GO:0002604	ISS,ISS,ISS,ISS	ENSG00000167207,ENSG00000126353,ENSG00000137077,ENSG00000172724	NOD2, CCR7, CCL21, CCL19	PC13
query_1	TRUE	8.15317036114276e-05	7	320	4	0.0125	0.571428571428571	GO:0002423	GO:BP	natural killer cell mediated immune response to tumor cell	16592	1078	GO:0002228|GO:0002418	IMP,IDA,IDA,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000150637	CD226, PVR, IL12A, IL12B	PC13
query_1	TRUE	8.15317036114276e-05	7	320	4	0.0125	0.571428571428571	GO:0002858	GO:BP	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	16592	1501	GO:0002420|GO:0002855|GO:0042269	IMP,IDA,IDA,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000150637	CD226, PVR, IL12A, IL12B	PC13
query_1	TRUE	8.15317036114276e-05	7	320	4	0.0125	0.571428571428571	GO:0002420	GO:BP	natural killer cell mediated cytotoxicity directed against tumor cell target	16592	1076	GO:0002423|GO:0042267	IMP,IDA,IDA,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000150637	CD226, PVR, IL12A, IL12B	PC13
query_1	TRUE	8.15317036114276e-05	7	320	4	0.0125	0.571428571428571	GO:0002855	GO:BP	regulation of natural killer cell mediated immune response to tumor cell	16592	1498	GO:0002423|GO:0002715|GO:0002837	IMP,IDA,IDA,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000150637	CD226, PVR, IL12A, IL12B	PC13
query_1	TRUE	0.000134573462385512	26	320	6	0.01875	0.230769230769231	GO:0016572	GO:BP	histone phosphorylation	16592	5869	GO:0006468|GO:0016570	IMP IBA TAS,IDA,IDA,IMP,IMP,IDA IBA	ENSG00000162302,ENSG00000123374,ENSG00000166501,ENSG00000011243,ENSG00000105127,ENSG00000096968	RPS6KA4, CDK2, PRKCB, AKAP8L, AKAP8, JAK2	PC13
query_1	TRUE	0.000146185706074346	8	320	4	0.0125	0.5	GO:0002579	GO:BP	positive regulation of antigen processing and presentation	16592	1232	GO:0002577|GO:0002684|GO:0019882	ISS,ISS,ISS,ISS	ENSG00000167207,ENSG00000126353,ENSG00000137077,ENSG00000172724	NOD2, CCR7, CCL21, CCL19	PC13
query_1	TRUE	0.000149123059741127	154	320	13	0.040625	0.0844155844155844	GO:1990845	GO:BP	adaptive thermogenesis	16592	29128	GO:0008152	ISS,ISS,ISS,ISS,IDA,ISS,ISS,ISS,ISS,ISS,ISS,ISS,ISS	ENSG00000070031,ENSG00000166888,ENSG00000161610,ENSG00000105550,ENSG00000183682,ENSG00000115604,ENSG00000115970,ENSG00000113520,ENSG00000169194,ENSG00000096968,ENSG00000165025,ENSG00000087460,ENSG00000115896	SCT, STAT6, HCRT, FGF21, BMP8A, GNAS, IL18R1, PLCL1, THADA, IL4, IL13, JAK2, SYK	PC13
query_1	TRUE	0.00021044625122842	17	320	5	0.015625	0.294117647058824	GO:0002834	GO:BP	regulation of response to tumor cell	16592	1477	GO:0002347|GO:0002831	IMP,IDA,IDA,IMP,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000120217,ENSG00000150637	CD226, PVR, IL12A, IL12B, CD274	PC13
query_1	TRUE	0.00021044625122842	17	320	5	0.015625	0.294117647058824	GO:0002837	GO:BP	regulation of immune response to tumor cell	16592	1480	GO:0002418|GO:0002834|GO:0050776	IMP,IDA,IDA,IMP,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000120217,ENSG00000150637	CD226, PVR, IL12A, IL12B, CD274	PC13
query_1	TRUE	0.000246389436934214	9	320	4	0.0125	0.444444444444444	GO:0002604	GO:BP	regulation of dendritic cell antigen processing and presentation	16592	1257	GO:0002468|GO:0002577	ISS,ISS,ISS,ISS	ENSG00000167207,ENSG00000126353,ENSG00000137077,ENSG00000172724	NOD2, CCR7, CCL21, CCL19	PC13
