#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CARD9	CCL20	9606.ENSP00000360797	9606.ENSP00000351671	0	0	0	0	0	0	0	0.261	0.261
CARD9	PTPN22	9606.ENSP00000360797	9606.ENSP00000352833	0	0	0	0	0.085	0	0	0.391	0.419
CARD9	FASLG	9606.ENSP00000360797	9606.ENSP00000356694	0	0	0	0	0	0	0	0.151	0.151
CARD9	IL6R	9606.ENSP00000360797	9606.ENSP00000357470	0	0	0	0	0	0	0	0.182	0.181
CARD9	MMP9	9606.ENSP00000360797	9606.ENSP00000361405	0	0	0	0	0.077	0	0	0.128	0.161
CARD9	TNFAIP3	9606.ENSP00000360797	9606.ENSP00000481570	0	0	0	0	0.076	0	0	0.193	0.222
CARD9	IL2RA	9606.ENSP00000360797	9606.ENSP00000369293	0	0	0	0	0	0	0	0.244	0.243
CARD9	RUNX3	9606.ENSP00000360797	9606.ENSP00000382800	0	0	0	0	0.076	0	0	0.218	0.246
CARD9	JAK2	9606.ENSP00000360797	9606.ENSP00000371067	0	0	0	0	0.061	0	0	0.249	0.264
CARD9	ENSP00000383715	9606.ENSP00000360797	9606.ENSP00000383715	0	0	0	0	0	0	0	0.270	0.270
CARD9	PTPRC	9606.ENSP00000360797	9606.ENSP00000411355	0	0	0	0	0.094	0	0	0.251	0.292
CARD9	ITGAX	9606.ENSP00000360797	9606.ENSP00000454623	0	0	0	0	0.072	0	0	0.369	0.389
CARD9	IRGM	9606.ENSP00000360797	9606.ENSP00000428220	0	0	0	0	0	0	0	0.506	0.506
CARD9	IL10	9606.ENSP00000360797	9606.ENSP00000412237	0	0	0	0	0	0	0	0.533	0.533
CARD9	SYK	9606.ENSP00000360797	9606.ENSP00000364907	0	0	0	0	0.076	0	0.800	0.988	0.997
CCL11	CCL2	9606.ENSP00000302234	9606.ENSP00000225831	0	0	0	0.966	0.112	0.286	0	0.865	0.358
CCL11	IL12B	9606.ENSP00000302234	9606.ENSP00000231228	0	0	0	0	0	0	0	0.406	0.406
CCL11	IL4	9606.ENSP00000302234	9606.ENSP00000231449	0	0	0	0	0.065	0	0	0.872	0.875
CCL11	IRF1	9606.ENSP00000302234	9606.ENSP00000245414	0	0	0	0	0.076	0	0	0.243	0.271
CCL11	CCL21	9606.ENSP00000302234	9606.ENSP00000259607	0	0	0	0.812	0.231	0	0	0.567	0.310
CCL11	CCL27	9606.ENSP00000302234	9606.ENSP00000259631	0	0	0	0	0	0.280	0	0.564	0.672
CCL11	STAT3	9606.ENSP00000302234	9606.ENSP00000264657	0	0	0	0	0.049	0	0	0.398	0.403
CCL11	FCGR2A	9606.ENSP00000302234	9606.ENSP00000271450	0	0	0	0	0	0	0	0.320	0.320
CCL11	PF4	9606.ENSP00000302234	9606.ENSP00000296029	0	0	0	0	0.062	0.237	0	0.491	0.604
CCL11	IL23R	9606.ENSP00000302234	9606.ENSP00000321345	0	0	0	0	0	0	0	0.156	0.155
CCL11	HAVCR2	9606.ENSP00000302234	9606.ENSP00000312002	0	0	0	0	0.064	0	0	0.142	0.162
CCL11	CD2	9606.ENSP00000302234	9606.ENSP00000358490	0	0	0	0	0.061	0	0	0.145	0.162
CCL11	FOS	9606.ENSP00000302234	9606.ENSP00000306245	0	0	0	0	0.055	0	0	0.166	0.178
CCL11	CEBPA	9606.ENSP00000302234	9606.ENSP00000427514	0	0	0	0	0.108	0	0	0.129	0.189
CCL11	TNFSF14	9606.ENSP00000302234	9606.ENSP00000469049	0	0	0	0	0.054	0	0	0.180	0.191
CCL11	SYK	9606.ENSP00000302234	9606.ENSP00000364907	0	0	0	0	0.064	0	0	0.181	0.200
CCL11	PDGFB	9606.ENSP00000302234	9606.ENSP00000330382	0	0	0	0	0	0	0	0.233	0.232
CCL11	JAK2	9606.ENSP00000302234	9606.ENSP00000371067	0	0	0	0	0	0	0	0.242	0.241
CCL11	IL6R	9606.ENSP00000302234	9606.ENSP00000357470	0	0	0	0	0	0	0	0.248	0.248
CCL11	FASLG	9606.ENSP00000302234	9606.ENSP00000356694	0	0	0	0	0	0	0	0.321	0.321
CCL11	FCGR3A	9606.ENSP00000302234	9606.ENSP00000356946	0	0	0	0	0.063	0	0	0.373	0.387
CCL11	ENSP00000383715	9606.ENSP00000302234	9606.ENSP00000383715	0	0	0	0	0.049	0	0	0.416	0.421
CCL11	GATA3	9606.ENSP00000302234	9606.ENSP00000368632	0	0	0	0	0	0	0	0.426	0.426
CCL11	CCRL2	9606.ENSP00000302234	9606.ENSP00000349967	0	0	0	0	0.063	0	0	0.456	0.468
CCL11	ITGAX	9606.ENSP00000302234	9606.ENSP00000454623	0	0	0	0	0	0	0	0.470	0.470
CCL11	MMP9	9606.ENSP00000302234	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.474	0.485
CCL11	PTPRC	9606.ENSP00000302234	9606.ENSP00000411355	0	0	0	0	0.122	0	0	0.467	0.512
CCL11	IL2RA	9606.ENSP00000302234	9606.ENSP00000369293	0	0	0	0	0	0	0	0.560	0.560
CCL11	CCL20	9606.ENSP00000302234	9606.ENSP00000351671	0	0	0	0	0.062	0	0	0.642	0.650
CCL11	CCL19	9606.ENSP00000302234	9606.ENSP00000308815	0	0	0	0	0.166	0	0	0.608	0.659
CCL11	TSLP	9606.ENSP00000302234	9606.ENSP00000339804	0	0	0	0	0	0	0	0.659	0.659
CCL11	GPR29	9606.ENSP00000302234	9606.ENSP00000343952	0	0	0	0	0.049	0	0.600	0.416	0.758
CCL11	CXCR2	9606.ENSP00000302234	9606.ENSP00000319635	0	0	0	0	0	0	0.600	0.531	0.804
CCL11	IL10	9606.ENSP00000302234	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.834	0.838
CCL11	IL13	9606.ENSP00000302234	9606.ENSP00000304915	0	0	0	0	0	0	0	0.890	0.890
CCL11	GNAS	9606.ENSP00000302234	9606.ENSP00000360141	0	0	0	0	0	0	0.900	0	0.900
CCL19	FAP	9606.ENSP00000308815	9606.ENSP00000188790	0	0	0	0	0	0	0	0.300	0.300
CCL19	CCL2	9606.ENSP00000308815	9606.ENSP00000225831	0	0	0	0	0.264	0	0.900	0.681	0.974
CCL19	IL12B	9606.ENSP00000308815	9606.ENSP00000231228	0	0	0	0	0	0	0.900	0.064	0.902
CCL19	IL4	9606.ENSP00000308815	9606.ENSP00000231449	0	0	0	0	0	0	0	0.563	0.563
CCL19	IRF1	9606.ENSP00000308815	9606.ENSP00000245414	0	0	0	0	0.065	0	0	0.307	0.324
CCL19	CCL21	9606.ENSP00000308815	9606.ENSP00000259607	0	0	0	0.844	0.547	0	0.800	0.915	0.919
CCL19	CCL27	9606.ENSP00000308815	9606.ENSP00000259631	0	0	0	0	0	0	0	0.519	0.519
CCL19	IL12RB2	9606.ENSP00000308815	9606.ENSP00000262345	0	0	0	0	0.062	0	0	0.146	0.165
CCL19	STAT3	9606.ENSP00000308815	9606.ENSP00000264657	0	0	0	0	0.049	0	0.650	0.328	0.756
CCL19	IRF8	9606.ENSP00000308815	9606.ENSP00000268638	0	0	0	0	0.139	0	0	0.283	0.356
CCL19	FCGR2A	9606.ENSP00000308815	9606.ENSP00000271450	0	0	0	0	0.065	0	0	0.294	0.311
CCL19	NCR1	9606.ENSP00000308815	9606.ENSP00000291890	0	0	0	0	0	0	0	0.233	0.232
CCL19	PF4	9606.ENSP00000308815	9606.ENSP00000296029	0	0	0	0	0	0	0	0.469	0.469
CCL19	IL12A	9606.ENSP00000308815	9606.ENSP00000303231	0	0	0	0	0	0	0.900	0.114	0.907
CCL19	IL13	9606.ENSP00000308815	9606.ENSP00000304915	0	0	0	0	0	0	0	0.464	0.463
CCL19	TNFRSF11A	9606.ENSP00000308815	9606.ENSP00000465500	0	0	0	0	0	0	0	0.158	0.158
CCL19	EOMES	9606.ENSP00000308815	9606.ENSP00000388620	0	0	0	0	0	0	0	0.167	0.167
CCL19	JAK2	9606.ENSP00000308815	9606.ENSP00000371067	0	0	0	0	0.062	0	0	0.155	0.173
CCL19	IKZF1	9606.ENSP00000308815	9606.ENSP00000331614	0	0	0	0	0.143	0	0	0.081	0.179
CCL19	PTPN22	9606.ENSP00000308815	9606.ENSP00000352833	0	0	0	0	0.156	0	0	0.095	0.203
CCL19	TNFAIP3	9606.ENSP00000308815	9606.ENSP00000481570	0	0	0	0	0	0	0	0.204	0.204
CCL19	RORC	9606.ENSP00000308815	9606.ENSP00000327025	0	0	0	0	0	0	0	0.235	0.235
CCL19	HAVCR2	9606.ENSP00000308815	9606.ENSP00000312002	0	0	0	0	0.082	0	0	0.204	0.238
CCL19	IL23R	9606.ENSP00000308815	9606.ENSP00000321345	0	0	0	0	0	0	0	0.242	0.242
CCL19	GATA3	9606.ENSP00000308815	9606.ENSP00000368632	0	0	0	0	0	0	0	0.248	0.248
CCL19	ITK	9606.ENSP00000308815	9606.ENSP00000398655	0	0	0	0	0.155	0	0	0.154	0.254
CCL19	IL6R	9606.ENSP00000308815	9606.ENSP00000357470	0	0	0	0	0	0	0	0.257	0.256
CCL19	FASLG	9606.ENSP00000308815	9606.ENSP00000356694	0	0	0	0	0	0	0	0.261	0.261
CCL19	HECA	9606.ENSP00000308815	9606.ENSP00000356630	0	0	0	0	0	0	0	0.265	0.265
CCL19	IL2RA	9606.ENSP00000308815	9606.ENSP00000369293	0	0	0	0	0.088	0	0	0.247	0.284
CCL19	TNFSF14	9606.ENSP00000308815	9606.ENSP00000469049	0	0	0	0	0	0	0	0.301	0.301
CCL19	SYK	9606.ENSP00000308815	9606.ENSP00000364907	0	0	0	0	0.120	0	0	0.240	0.302
CCL19	TNFRSF14	9606.ENSP00000308815	9606.ENSP00000347948	0	0	0	0	0.076	0	0	0.285	0.311
CCL19	MMP9	9606.ENSP00000308815	9606.ENSP00000361405	0	0	0	0	0.124	0	0	0.391	0.443
CCL19	FCGR3A	9606.ENSP00000308815	9606.ENSP00000356946	0	0	0	0	0.152	0	0	0.372	0.444
CCL19	CD2	9606.ENSP00000308815	9606.ENSP00000358490	0	0	0	0	0.310	0	0	0.233	0.448
CCL19	TSLP	9606.ENSP00000308815	9606.ENSP00000339804	0	0	0	0	0	0	0	0.539	0.539
CCL19	PTPRC	9606.ENSP00000308815	9606.ENSP00000411355	0	0	0	0	0.109	0	0	0.556	0.587
CCL19	ITGAX	9606.ENSP00000308815	9606.ENSP00000454623	0	0	0	0	0.088	0	0	0.615	0.634
CCL19	ENSP00000383715	9606.ENSP00000308815	9606.ENSP00000383715	0	0	0	0	0.062	0	0	0.676	0.683
CCL19	CXCR2	9606.ENSP00000308815	9606.ENSP00000319635	0	0	0	0	0	0	0.600	0.532	0.804
CCL19	CCL7	9606.ENSP00000308815	9606.ENSP00000367832	0	0	0	0	0.259	0	0	0.771	0.823
CCL19	GPR29	9606.ENSP00000308815	9606.ENSP00000343952	0	0	0	0	0.062	0	0.600	0.675	0.867
CCL19	CCL20	9606.ENSP00000308815	9606.ENSP00000351671	0	0	0	0	0.085	0	0.600	0.718	0.888
CCL19	IL10	9606.ENSP00000308815	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.600	0.958
CCL19	CCRL2	9606.ENSP00000308815	9606.ENSP00000349967	0	0	0	0	0.076	0	0.800	0.941	0.988
CCL2	FAP	9606.ENSP00000225831	9606.ENSP00000188790	0	0	0	0	0.096	0	0	0.294	0.334
CCL2	ERBB3	9606.ENSP00000225831	9606.ENSP00000267101	0	0	0	0	0	0	0	0.154	0.153
CCL2	TNFRSF11A	9606.ENSP00000225831	9606.ENSP00000465500	0	0	0	0	0	0	0	0.155	0.154
CCL2	MALT1	9606.ENSP00000225831	9606.ENSP00000319279	0	0	0	0	0.064	0	0	0.138	0.158
CCL2	EOMES	9606.ENSP00000225831	9606.ENSP00000388620	0	0	0	0	0	0	0	0.162	0.161
CCL2	ITK	9606.ENSP00000225831	9606.ENSP00000398655	0	0	0	0	0.062	0	0	0.143	0.161
CCL2	IL12RB2	9606.ENSP00000225831	9606.ENSP00000262345	0	0	0	0	0	0	0	0.185	0.185
CCL2	CCL21	9606.ENSP00000225831	9606.ENSP00000259607	0	0	0	0.806	0.076	0	0	0.726	0.204
CCL2	CLDN3	9606.ENSP00000225831	9606.ENSP00000378577	0	0	0	0	0	0	0	0.210	0.210
CCL2	PTPN22	9606.ENSP00000225831	9606.ENSP00000352833	0	0	0	0	0.075	0	0	0.193	0.221
CCL2	ETS2	9606.ENSP00000225831	9606.ENSP00000353344	0	0	0	0	0.086	0	0	0.187	0.225
CCL2	WISP1	9606.ENSP00000225831	9606.ENSP00000250160	0	0	0	0	0.098	0	0	0.181	0.229
CCL2	CD2	9606.ENSP00000225831	9606.ENSP00000358490	0	0	0	0	0	0	0	0.233	0.232
CCL2	FCAR	9606.ENSP00000225831	9606.ENSP00000347714	0	0	0	0	0	0	0	0.235	0.235
CCL2	IRGM	9606.ENSP00000225831	9606.ENSP00000428220	0	0	0	0	0.053	0	0	0.234	0.243
CCL2	CDK2	9606.ENSP00000225831	9606.ENSP00000266970	0	0	0	0	0	0	0	0.247	0.246
CCL2	TNFRSF14	9606.ENSP00000225831	9606.ENSP00000347948	0	0	0	0	0	0	0	0.252	0.252
CCL2	GRB2	9606.ENSP00000225831	9606.ENSP00000376345	0	0	0	0	0.102	0	0	0.203	0.253
CCL2	RORC	9606.ENSP00000225831	9606.ENSP00000327025	0	0	0	0	0	0	0	0.272	0.272
CCL2	TH	9606.ENSP00000225831	9606.ENSP00000370571	0	0	0	0	0	0	0	0.282	0.282
CCL2	TNFSF14	9606.ENSP00000225831	9606.ENSP00000469049	0	0	0	0	0.062	0	0	0.298	0.313
CCL2	IL23R	9606.ENSP00000225831	9606.ENSP00000321345	0	0	0	0	0	0	0	0.325	0.325
CCL2	CCL7	9606.ENSP00000225831	9606.ENSP00000367832	0	0	0	0.968	0.317	0	0	0.857	0.335
CCL2	NCR1	9606.ENSP00000225831	9606.ENSP00000291890	0	0	0	0	0.050	0	0	0.337	0.343
CCL2	ETS1	9606.ENSP00000225831	9606.ENSP00000376436	0	0	0	0	0.062	0	0	0.334	0.348
CCL2	IRF8	9606.ENSP00000225831	9606.ENSP00000268638	0	0	0	0	0.061	0	0	0.381	0.393
CCL2	GATA3	9606.ENSP00000225831	9606.ENSP00000368632	0	0	0	0	0	0	0	0.395	0.394
CCL2	HAVCR2	9606.ENSP00000225831	9606.ENSP00000312002	0	0	0	0	0.088	0	0	0.395	0.424
CCL2	CEBPA	9606.ENSP00000225831	9606.ENSP00000427514	0	0	0	0	0	0	0	0.452	0.452
CCL2	PDGFB	9606.ENSP00000225831	9606.ENSP00000330382	0	0	0	0	0.065	0	0	0.469	0.482
CCL2	SYK	9606.ENSP00000225831	9606.ENSP00000364907	0	0	0	0	0.143	0	0	0.425	0.486
CCL2	TNFAIP3	9606.ENSP00000225831	9606.ENSP00000481570	0	0	0	0	0.097	0	0	0.467	0.498
CCL2	TSLP	9606.ENSP00000225831	9606.ENSP00000339804	0	0	0	0	0.063	0	0	0.500	0.511
CCL2	IL2RA	9606.ENSP00000225831	9606.ENSP00000369293	0	0	0	0	0	0	0	0.517	0.517
CCL2	IL6R	9606.ENSP00000225831	9606.ENSP00000357470	0	0	0	0	0	0	0	0.519	0.519
CCL2	CCL27	9606.ENSP00000225831	9606.ENSP00000259631	0	0	0	0	0	0	0	0.520	0.520
CCL2	JAK2	9606.ENSP00000225831	9606.ENSP00000371067	0	0	0	0	0.062	0	0	0.521	0.531
CCL2	FCGR2A	9606.ENSP00000225831	9606.ENSP00000271450	0	0	0	0	0.062	0	0	0.521	0.531
CCL2	FASLG	9606.ENSP00000225831	9606.ENSP00000356694	0	0	0	0	0	0	0	0.543	0.543
CCL2	ENSP00000383715	9606.ENSP00000225831	9606.ENSP00000383715	0	0	0	0	0	0.057	0	0.615	0.621
CCL2	FCGR3A	9606.ENSP00000225831	9606.ENSP00000356946	0	0	0	0	0.063	0	0	0.683	0.690
CCL2	PF4	9606.ENSP00000225831	9606.ENSP00000296029	0	0	0	0	0.062	0.237	0	0.622	0.706
CCL2	CCRL2	9606.ENSP00000225831	9606.ENSP00000349967	0	0	0	0	0.065	0.057	0	0.695	0.707
CCL2	ITGAX	9606.ENSP00000225831	9606.ENSP00000454623	0	0	0	0	0.056	0	0	0.703	0.707
CCL2	IRF1	9606.ENSP00000225831	9606.ENSP00000245414	0	0	0	0	0.072	0.270	0	0.620	0.720
CCL2	PTPRC	9606.ENSP00000225831	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.717	0.724
CCL2	MMP9	9606.ENSP00000225831	9606.ENSP00000361405	0	0	0	0	0.076	0	0	0.779	0.787
CCL2	GPR29	9606.ENSP00000225831	9606.ENSP00000343952	0	0	0	0	0	0.057	0.600	0.615	0.842
CCL2	STAT3	9606.ENSP00000225831	9606.ENSP00000264657	0	0	0	0	0	0	0.650	0.696	0.889
CCL2	IL12A	9606.ENSP00000225831	9606.ENSP00000303231	0	0	0	0	0	0	0.900	0.175	0.914
CCL2	IL12B	9606.ENSP00000225831	9606.ENSP00000231228	0	0	0	0	0.062	0	0.900	0.297	0.928
CCL2	CXCR2	9606.ENSP00000225831	9606.ENSP00000319635	0	0	0	0	0	0.057	0.600	0.826	0.929
CCL2	FOS	9606.ENSP00000225831	9606.ENSP00000306245	0	0	0	0	0	0	0.900	0.556	0.953
CCL2	CCL20	9606.ENSP00000225831	9606.ENSP00000351671	0	0	0	0	0.107	0	0.900	0.784	0.979
CCL2	IL13	9606.ENSP00000225831	9606.ENSP00000304915	0	0	0	0	0	0	0.900	0.841	0.983
CCL2	IL4	9606.ENSP00000225831	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.860	0.985
CCL2	IL10	9606.ENSP00000225831	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.901	0.989
CCL20	IL12B	9606.ENSP00000351671	9606.ENSP00000231228	0	0	0	0	0	0	0.900	0.169	0.913
CCL20	IL4	9606.ENSP00000351671	9606.ENSP00000231449	0	0	0	0	0	0	0	0.654	0.654
CCL20	IRF1	9606.ENSP00000351671	9606.ENSP00000245414	0	0	0	0	0.140	0	0	0.391	0.454
CCL20	CCL21	9606.ENSP00000351671	9606.ENSP00000259607	0	0	0	0.791	0.073	0	0	0.700	0.206
CCL20	CCL27	9606.ENSP00000351671	9606.ENSP00000259631	0	0	0	0	0	0	0	0.608	0.608
CCL20	IL12RB2	9606.ENSP00000351671	9606.ENSP00000262345	0	0	0	0	0	0	0	0.289	0.288
CCL20	STAT3	9606.ENSP00000351671	9606.ENSP00000264657	0	0	0	0	0	0	0.650	0.558	0.838
CCL20	IRF8	9606.ENSP00000351671	9606.ENSP00000268638	0	0	0	0	0	0	0	0.235	0.235
CCL20	FCGR2A	9606.ENSP00000351671	9606.ENSP00000271450	0	0	0	0	0	0	0	0.269	0.269
CCL20	NCR1	9606.ENSP00000351671	9606.ENSP00000291890	0	0	0	0	0	0	0	0.281	0.281
CCL20	PF4	9606.ENSP00000351671	9606.ENSP00000296029	0	0	0	0	0.063	0.272	0	0.469	0.606
CCL20	IL12A	9606.ENSP00000351671	9606.ENSP00000303231	0	0	0	0	0	0	0.900	0.171	0.913
CCL20	IL13	9606.ENSP00000351671	9606.ENSP00000304915	0	0	0	0	0	0	0	0.651	0.651
CCL20	FOS	9606.ENSP00000351671	9606.ENSP00000306245	0	0	0	0	0	0	0	0.314	0.313
CCL20	HAVCR2	9606.ENSP00000351671	9606.ENSP00000312002	0	0	0	0	0	0	0	0.218	0.218
CCL20	MALT1	9606.ENSP00000351671	9606.ENSP00000319279	0	0	0	0	0	0	0	0.163	0.163
CCL20	CXCR2	9606.ENSP00000351671	9606.ENSP00000319635	0	0	0	0	0	0	0.600	0.565	0.818
CCL20	IL23R	9606.ENSP00000351671	9606.ENSP00000321345	0	0	0	0	0	0	0	0.568	0.568
CCL20	RORC	9606.ENSP00000351671	9606.ENSP00000327025	0	0	0	0	0	0	0	0.531	0.531
CCL20	TSLP	9606.ENSP00000351671	9606.ENSP00000339804	0	0	0	0	0.072	0	0	0.559	0.573
CCL20	GPR29	9606.ENSP00000351671	9606.ENSP00000343952	0	0	0	0	0	0.463	0.800	0.995	0.999
CCL20	TNFRSF14	9606.ENSP00000351671	9606.ENSP00000347948	0	0	0	0	0.076	0	0	0.170	0.200
CCL20	CCRL2	9606.ENSP00000351671	9606.ENSP00000349967	0	0	0	0	0.093	0	0	0.940	0.943
CCL20	RUNX3	9606.ENSP00000351671	9606.ENSP00000382800	0	0	0	0	0	0	0	0.155	0.154
CCL20	ETS1	9606.ENSP00000351671	9606.ENSP00000376436	0	0	0	0	0.059	0	0	0.148	0.163
CCL20	EOMES	9606.ENSP00000351671	9606.ENSP00000388620	0	0	0	0	0	0	0	0.164	0.163
CCL20	CLDN4	9606.ENSP00000351671	9606.ENSP00000409544	0	0	0	0	0.059	0	0	0.156	0.171
CCL20	IL20	9606.ENSP00000351671	9606.ENSP00000356065	0	0	0	0	0.096	0	0	0.129	0.179
CCL20	CD2	9606.ENSP00000351671	9606.ENSP00000358490	0	0	0	0	0	0	0	0.202	0.202
CCL20	SYK	9606.ENSP00000351671	9606.ENSP00000364907	0	0	0	0	0	0	0	0.235	0.235
CCL20	TNFSF14	9606.ENSP00000351671	9606.ENSP00000469049	0	0	0	0	0	0	0	0.294	0.294
CCL20	JAK2	9606.ENSP00000351671	9606.ENSP00000371067	0	0	0	0	0	0	0	0.303	0.303
CCL20	IL2RA	9606.ENSP00000351671	9606.ENSP00000369293	0	0	0	0	0	0	0	0.320	0.320
CCL20	FASLG	9606.ENSP00000351671	9606.ENSP00000356694	0	0	0	0	0	0	0	0.325	0.325
CCL20	FCGR3A	9606.ENSP00000351671	9606.ENSP00000356946	0	0	0	0	0	0	0	0.344	0.343
CCL20	IL6R	9606.ENSP00000351671	9606.ENSP00000357470	0	0	0	0	0	0	0	0.377	0.377
CCL20	GATA3	9606.ENSP00000351671	9606.ENSP00000368632	0	0	0	0	0	0	0	0.391	0.390
CCL20	PTPRC	9606.ENSP00000351671	9606.ENSP00000411355	0	0	0	0	0	0	0	0.459	0.459
CCL20	MMP9	9606.ENSP00000351671	9606.ENSP00000361405	0	0	0	0	0.078	0	0	0.470	0.490
CCL20	ITGAX	9606.ENSP00000351671	9606.ENSP00000454623	0	0	0	0	0	0	0	0.523	0.523
CCL20	TNFAIP3	9606.ENSP00000351671	9606.ENSP00000481570	0	0	0	0	0.267	0	0	0.459	0.587
CCL20	CCL7	9606.ENSP00000351671	9606.ENSP00000367832	0	0	0	0	0.129	0	0	0.702	0.730
CCL20	IL10	9606.ENSP00000351671	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.691	0.968
CCL20	ENSP00000383715	9606.ENSP00000351671	9606.ENSP00000383715	0	0	0	0	0	0	0	0.995	0.995
CCL21	IL4	9606.ENSP00000259607	9606.ENSP00000231449	0	0	0	0	0	0	0	0.559	0.559
CCL21	IRF1	9606.ENSP00000259607	9606.ENSP00000245414	0	0	0	0	0.063	0	0	0.173	0.191
CCL21	TNFRSF11A	9606.ENSP00000259607	9606.ENSP00000465500	0	0	0	0	0	0	0	0.155	0.154
CCL21	FOS	9606.ENSP00000259607	9606.ENSP00000306245	0	0	0	0	0	0	0	0.161	0.161
CCL21	JAK2	9606.ENSP00000259607	9606.ENSP00000371067	0	0	0	0	0	0	0	0.163	0.163
CCL21	EOMES	9606.ENSP00000259607	9606.ENSP00000388620	0	0	0	0	0	0	0	0.170	0.169
CCL21	CCL7	9606.ENSP00000259607	9606.ENSP00000367832	0	0	0	0.809	0.049	0	0	0.717	0.177
CCL21	IL6R	9606.ENSP00000259607	9606.ENSP00000357470	0	0	0	0	0.062	0	0	0.171	0.189
CCL21	HAVCR2	9606.ENSP00000259607	9606.ENSP00000312002	0	0	0	0	0	0	0	0.210	0.210
CCL21	NCR1	9606.ENSP00000259607	9606.ENSP00000291890	0	0	0	0	0	0	0	0.213	0.213
CCL21	CLDN4	9606.ENSP00000259607	9606.ENSP00000409544	0	0	0	0	0	0	0	0.220	0.220
CCL21	RORC	9606.ENSP00000259607	9606.ENSP00000327025	0	0	0	0	0.069	0	0	0.205	0.228
CCL21	GATA3	9606.ENSP00000259607	9606.ENSP00000368632	0	0	0	0	0	0	0	0.233	0.232
CCL21	SPRED2	9606.ENSP00000259607	9606.ENSP00000348753	0	0	0	0	0	0	0	0.243	0.242
CCL21	SYK	9606.ENSP00000259607	9606.ENSP00000364907	0	0	0	0	0.062	0	0	0.241	0.257
CCL21	FASLG	9606.ENSP00000259607	9606.ENSP00000356694	0	0	0	0	0	0	0	0.261	0.261
CCL21	TNFAIP3	9606.ENSP00000259607	9606.ENSP00000481570	0	0	0	0	0	0	0	0.270	0.270
CCL21	CD2	9606.ENSP00000259607	9606.ENSP00000358490	0	0	0	0	0.114	0	0	0.210	0.270
CCL21	FCGR2A	9606.ENSP00000259607	9606.ENSP00000271450	0	0	0	0	0	0	0	0.271	0.271
CCL21	IL2RA	9606.ENSP00000259607	9606.ENSP00000369293	0	0	0	0	0	0	0	0.283	0.282
CCL21	IRF8	9606.ENSP00000259607	9606.ENSP00000268638	0	0	0	0	0.093	0	0	0.252	0.292
CCL21	IL23R	9606.ENSP00000259607	9606.ENSP00000321345	0	0	0	0	0.052	0	0	0.299	0.307
CCL21	STAT3	9606.ENSP00000259607	9606.ENSP00000264657	0	0	0	0	0	0	0	0.325	0.325
CCL21	HECA	9606.ENSP00000259607	9606.ENSP00000356630	0	0	0	0	0	0	0	0.331	0.331
CCL21	TSLP	9606.ENSP00000259607	9606.ENSP00000339804	0	0	0	0	0	0	0	0.340	0.340
CCL21	PTPN22	9606.ENSP00000259607	9606.ENSP00000352833	0	0	0	0	0.062	0	0	0.334	0.348
CCL21	FCGR3A	9606.ENSP00000259607	9606.ENSP00000356946	0	0	0	0	0.082	0	0	0.324	0.353
CCL21	TNFSF14	9606.ENSP00000259607	9606.ENSP00000469049	0	0	0	0	0.062	0	0	0.379	0.392
CCL21	MMP9	9606.ENSP00000259607	9606.ENSP00000361405	0	0	0	0	0.069	0	0	0.391	0.408
CCL21	TNFRSF14	9606.ENSP00000259607	9606.ENSP00000347948	0	0	0	0	0.074	0	0	0.414	0.434
CCL21	IL13	9606.ENSP00000259607	9606.ENSP00000304915	0	0	0	0	0	0	0	0.459	0.459
CCL21	PTPRC	9606.ENSP00000259607	9606.ENSP00000411355	0	0	0	0	0.064	0	0	0.563	0.573
CCL21	IL10	9606.ENSP00000259607	9606.ENSP00000412237	0	0	0	0	0	0	0	0.592	0.592
CCL21	PF4	9606.ENSP00000259607	9606.ENSP00000296029	0	0	0	0	0.062	0.248	0	0.467	0.592
CCL21	CCL27	9606.ENSP00000259607	9606.ENSP00000259631	0	0	0	0	0	0	0	0.601	0.601
CCL21	ITGAX	9606.ENSP00000259607	9606.ENSP00000454623	0	0	0	0	0.049	0	0	0.617	0.620
CCL21	ENSP00000383715	9606.ENSP00000259607	9606.ENSP00000383715	0	0	0	0	0.062	0.056	0	0.669	0.681
CCL21	CCRL2	9606.ENSP00000259607	9606.ENSP00000349967	0	0	0	0	0	0.056	0	0.728	0.733
CCL21	CXCR2	9606.ENSP00000259607	9606.ENSP00000319635	0	0	0	0	0.062	0.056	0.600	0.535	0.813
CCL21	GPR29	9606.ENSP00000259607	9606.ENSP00000343952	0	0	0	0	0.062	0.056	0.600	0.668	0.866
CCL27	IL4	9606.ENSP00000259631	9606.ENSP00000231449	0	0	0	0	0	0	0	0.602	0.602
CCL27	PDGFB	9606.ENSP00000259631	9606.ENSP00000330382	0	0	0	0	0	0	0	0.150	0.150
