T1	T2	bhat.dist
Dermatomyositis (Miller)	Dermatomyositis (Miller)	0
Dermatomyositis (Miller)	Dermatomyositis (Rothwell)	2.21184741829353
Dermatomyositis (Miller)	Type 1 diabetes	17.5944577464425
Dermatomyositis (Miller)	Hypothyroidism, strict autoimmune	14.3577903690551
Dermatomyositis (Miller)	ANCA negative EGPA	16.5270421655302
Dermatomyositis (Miller)	MPO+ EGPA	9.23715685509863
Dermatomyositis (Miller)	Eosinophilic Granulomatosis with Polyangiitis	16.6574855598513
Dermatomyositis (Miller)	Eosinophilic Esophagitis	15.9118469853048
Dermatomyositis (Miller)	Felty syndrome	5.94328965016275
Dermatomyositis (Miller)	Multiple Sclerosis	15.968055159407
Dermatomyositis (Miller)	Gout	12.5567917577976
Dermatomyositis (Miller)	IgA deficiency	10.7650237629547
Dermatomyositis (Miller)	IIM (Rothwell)	4.72613737962918
Dermatomyositis (Miller)	Nasal polyp	20.3086944264082
Dermatomyositis (Miller)	Juvenile Dermatomyositis (Miller)	1.55293519272456
Dermatomyositis (Miller)	Juvenile Dermatomyositis (Rothwell)	2.80830786607037
Dermatomyositis (Miller)	Juvenile Idiopathic Arthritis	7.48445669292196
Dermatomyositis (Miller)	Jo1+ Myositis (Rothwell)	5.06048628056419
Dermatomyositis (Miller)	Primary sclerosing cholangitis	8.8276245327099
Dermatomyositis (Miller)	Coeliac disease	14.107177846976
Dermatomyositis (Miller)	Crohn disease	26.5649260481452
Dermatomyositis (Miller)	Inflammatory bowel disease	27.4978713294145
Dermatomyositis (Miller)	Ulcerative colitis	27.1425294846065
Dermatomyositis (Miller)	Erythema nodosum	6.07129431744191
Dermatomyositis (Miller)	Lichen planus	11.1856545388499
Dermatomyositis (Miller)	Lichen sclerosus et atrophicus	9.28427889284444
Dermatomyositis (Miller)	Localized scleroderma [morphea]	6.57446438087463
Dermatomyositis (Miller)	Psoriasis	11.4906108150504
Dermatomyositis (Miller)	Arthropathic psoriasis	6.48782380806235
Dermatomyositis (Miller)	Rosacea	10.9258092399534
Dermatomyositis (Miller)	Vitiligo	7.81301032228941
Dermatomyositis (Miller)	Ankylosing spondylitis	12.2023878138132
Dermatomyositis (Miller)	Palindromic rheumatism	6.79466901670679
Dermatomyositis (Miller)	Polymyalgia rheumatica	6.46340529043291
Dermatomyositis (Miller)	Rheumatoid arthritis	8.26713292581182
Dermatomyositis (Miller)	Systemic lupus erythematosus	7.07096540077285
Dermatomyositis (Miller)	Wegener granulomatosis	5.77124778534496
Dermatomyositis (Miller)	Early-onset Myastenia Gravis	6.9566243954134
Dermatomyositis (Miller)	Late-onset Myastenia Gravis	7.52891812992088
Dermatomyositis (Miller)	Myastenia Gravis	7.9154348243963
Dermatomyositis (Miller)	IIM (Miller)	0.972737443992276
Dermatomyositis (Miller)	Glomerulonephritis	6.36972844182809
Dermatomyositis (Miller)	IgG+ Neuromyelitis Optica	4.40338959979468
Dermatomyositis (Miller)	Polymyositis (Miller)	2.52142974884034
Dermatomyositis (Miller)	Polymyositis (Rothwell)	3.92476870726869
Dermatomyositis (Miller)	Sjögren's syndrome	6.17548028525573
Dermatomyositis (Miller)	Systemic Sclerosis	6.59656463938014
Dermatomyositis (Miller)	Inflammation of eyelids	12.5245176218012
Dermatomyositis (Miller)	Asthma	21.1279900337534
Dermatomyositis (Rothwell)	Emphysema/Chronic Bronchitis	13.7810294757289
Dermatomyositis (Rothwell)	Hyperthyroidism/Thyrotoxicosis	8.2802331290072
Dermatomyositis (Rothwell)	Hayfever/Allergic Rhinitis	26.9683125097623
Dermatomyositis (Rothwell)	Autoimmune Addison's disease	11.9255177305125
Dermatomyositis (Rothwell)	MPO+ AAV	2.93937152841335
Dermatomyositis (Rothwell)	PR3+ AAV	5.72192258292699
Dermatomyositis (Rothwell)	Adult-onset Asthma	26.5377189815939
Dermatomyositis (Rothwell)	Childhood-onset Asthma	46.0657423704939
Dermatomyositis (Rothwell)	Atopic Dermatitis	19.6746557152576
Dermatomyositis (Rothwell)	Primary biliary cholangitis	9.1138197007352
Dermatomyositis (Rothwell)	CR(E)ST syndrome	4.90242560578356
Dermatomyositis (Rothwell)	Idiopathic thrombocytopenic purpura	5.27160403247177
Dermatomyositis (Rothwell)	Sarcoidosis	8.5739887003358
Dermatomyositis (Rothwell)	Dermatomyositis (Miller)	2.21184741829353
Dermatomyositis (Rothwell)	Dermatomyositis (Rothwell)	0
Dermatomyositis (Rothwell)	Type 1 diabetes	21.1070601016127
Dermatomyositis (Rothwell)	Hypothyroidism, strict autoimmune	14.3063825268921
Dermatomyositis (Rothwell)	ANCA negative EGPA	23.7549004916642
Dermatomyositis (Rothwell)	MPO+ EGPA	11.5835715381106
Dermatomyositis (Rothwell)	Eosinophilic Granulomatosis with Polyangiitis	24.654299177225
Dermatomyositis (Rothwell)	Eosinophilic Esophagitis	23.238858187716
Dermatomyositis (Rothwell)	Felty syndrome	7.16589514529954
Dermatomyositis (Rothwell)	Multiple Sclerosis	15.9379129932866
Dermatomyositis (Rothwell)	Gout	12.8809532249836
Dermatomyositis (Rothwell)	IgA deficiency	15.018535494147
Dermatomyositis (Rothwell)	IIM (Rothwell)	2.94991362188187
Dermatomyositis (Rothwell)	Nasal polyp	26.3713718302596
Dermatomyositis (Rothwell)	Juvenile Dermatomyositis (Miller)	3.24428143360756
Dermatomyositis (Rothwell)	Juvenile Dermatomyositis (Rothwell)	2.56442732668803
Dermatomyositis (Rothwell)	Juvenile Idiopathic Arthritis	7.17759404562519
Dermatomyositis (Rothwell)	Jo1+ Myositis (Rothwell)	5.27557942107484
Dermatomyositis (Rothwell)	Primary sclerosing cholangitis	8.74083789882642
Dermatomyositis (Rothwell)	Coeliac disease	15.3761142283855
Dermatomyositis (Rothwell)	Crohn disease	30.0887265182741
Dermatomyositis (Rothwell)	Inflammatory bowel disease	31.1675404687284
Dermatomyositis (Rothwell)	Ulcerative colitis	30.8624342698567
Dermatomyositis (Rothwell)	Erythema nodosum	6.40308606962787
Dermatomyositis (Rothwell)	Lichen planus	11.7532836863848
Dermatomyositis (Rothwell)	Lichen sclerosus et atrophicus	8.66728605846936
Dermatomyositis (Rothwell)	Localized scleroderma [morphea]	6.68249423897802
Dermatomyositis (Rothwell)	Psoriasis	11.353486422772
Dermatomyositis (Rothwell)	Arthropathic psoriasis	6.87557740679535
Dermatomyositis (Rothwell)	Rosacea	9.79904999984265
Dermatomyositis (Rothwell)	Vitiligo	7.97097562180505
Dermatomyositis (Rothwell)	Ankylosing spondylitis	13.1525088342523
Dermatomyositis (Rothwell)	Palindromic rheumatism	6.74764613452619
Dermatomyositis (Rothwell)	Polymyalgia rheumatica	6.55382392526642
Dermatomyositis (Rothwell)	Rheumatoid arthritis	8.42229861127871
Dermatomyositis (Rothwell)	Systemic lupus erythematosus	9.37089921653272
Dermatomyositis (Rothwell)	Wegener granulomatosis	4.43557434077786
Dermatomyositis (Rothwell)	Early-onset Myastenia Gravis	6.98459301486249
Dermatomyositis (Rothwell)	Late-onset Myastenia Gravis	5.55687495019363
Dermatomyositis (Rothwell)	Myastenia Gravis	5.94903301149328
Dermatomyositis (Rothwell)	IIM (Miller)	3.46701533446781
Dermatomyositis (Rothwell)	Glomerulonephritis	6.19941222302193
Dermatomyositis (Rothwell)	IgG+ Neuromyelitis Optica	5.86265622593269
Dermatomyositis (Rothwell)	Polymyositis (Miller)	4.89418227813327
Dermatomyositis (Rothwell)	Polymyositis (Rothwell)	3.63199516804584
Dermatomyositis (Rothwell)	Sjögren's syndrome	6.73511055378765
Dermatomyositis (Rothwell)	Systemic Sclerosis	6.73878425289437
Dermatomyositis (Rothwell)	Inflammation of eyelids	11.5077517598764
Dermatomyositis (Rothwell)	Asthma	27.2264435368225
Type 1 diabetes	Emphysema/Chronic Bronchitis	67.2576088969298
Type 1 diabetes	Hyperthyroidism/Thyrotoxicosis	21.4856368912038
Type 1 diabetes	Hayfever/Allergic Rhinitis	193.617083370625
Type 1 diabetes	Autoimmune Addison's disease	15.8266138391575
Type 1 diabetes	MPO+ AAV	22.2550670517404
Type 1 diabetes	PR3+ AAV	34.1778964675149
Type 1 diabetes	Adult-onset Asthma	184.127649207811
Type 1 diabetes	Childhood-onset Asthma	261.383972246402
Type 1 diabetes	Atopic Dermatitis	110.148311418701
Type 1 diabetes	Primary biliary cholangitis	27.4289698265034
Type 1 diabetes	CR(E)ST syndrome	20.0620404330845
Type 1 diabetes	Idiopathic thrombocytopenic purpura	20.1930120175953
Type 1 diabetes	Sarcoidosis	34.8816642483968
Type 1 diabetes	Dermatomyositis (Miller)	17.5944577464425
Type 1 diabetes	Dermatomyositis (Rothwell)	21.1070601016127
Type 1 diabetes	Type 1 diabetes	0
Type 1 diabetes	Hypothyroidism, strict autoimmune	51.4691505243747
Type 1 diabetes	ANCA negative EGPA	34.8440883436194
Type 1 diabetes	MPO+ EGPA	17.9078824027004
Type 1 diabetes	Eosinophilic Granulomatosis with Polyangiitis	37.5901055265449
Type 1 diabetes	Eosinophilic Esophagitis	63.6885312470768
Type 1 diabetes	Felty syndrome	15.6736862739384
Type 1 diabetes	Multiple Sclerosis	75.1992275813684
Type 1 diabetes	Gout	86.2981834702859
Type 1 diabetes	IgA deficiency	23.0620191320139
Type 1 diabetes	IIM (Rothwell)	43.5803107686774
Type 1 diabetes	Nasal polyp	100.770718063183
Type 1 diabetes	Juvenile Dermatomyositis (Miller)	13.4867631185131
Type 1 diabetes	Juvenile Dermatomyositis (Rothwell)	21.1366944529286
Type 1 diabetes	Juvenile Idiopathic Arthritis	37.4290922499298
Type 1 diabetes	Jo1+ Myositis (Rothwell)	20.61077791282
Type 1 diabetes	Primary sclerosing cholangitis	33.5538883735203
Type 1 diabetes	Coeliac disease	70.6452263740603
Type 1 diabetes	Crohn disease	135.427402949819
Type 1 diabetes	Inflammatory bowel disease	218.116554836818
Type 1 diabetes	Ulcerative colitis	197.280321635132
Type 1 diabetes	Erythema nodosum	19.8271859335798
Type 1 diabetes	Lichen planus	38.6156287800633
Type 1 diabetes	Lichen sclerosus et atrophicus	30.0563358266808
Type 1 diabetes	Localized scleroderma [morphea]	14.4620414861844
Type 1 diabetes	Psoriasis	90.1014278876463
Type 1 diabetes	Arthropathic psoriasis	39.3356498960338
Type 1 diabetes	Rosacea	43.0048262237401
Type 1 diabetes	Vitiligo	13.8165648798218
Type 1 diabetes	Ankylosing spondylitis	73.0190752494858
Type 1 diabetes	Palindromic rheumatism	13.7546905648888
Type 1 diabetes	Polymyalgia rheumatica	38.1209341816051
Type 1 diabetes	Rheumatoid arthritis	78.0526664742175
Type 1 diabetes	Systemic lupus erythematosus	36.2894169310421
Type 1 diabetes	Wegener granulomatosis	12.3134348598391
Type 1 diabetes	Early-onset Myastenia Gravis	17.5797162554482
Type 1 diabetes	Late-onset Myastenia Gravis	17.3112962810686
Type 1 diabetes	Myastenia Gravis	16.1729614511443
Type 1 diabetes	IIM (Miller)	23.5229051301017
Type 1 diabetes	Glomerulonephritis	32.9909134219704
Type 1 diabetes	IgG+ Neuromyelitis Optica	17.4570137694434
Type 1 diabetes	Polymyositis (Miller)	15.453915489956
Type 1 diabetes	Polymyositis (Rothwell)	23.5664095452407
Type 1 diabetes	Sjögren's syndrome	75.9806177958809
Type 1 diabetes	Systemic Sclerosis	79.0117769605664
Type 1 diabetes	Inflammation of eyelids	52.3879379928045
Type 1 diabetes	Asthma	178.638757320501
Hypothyroidism, strict autoimmune	Emphysema/Chronic Bronchitis	52.6199663340635
Hypothyroidism, strict autoimmune	Hyperthyroidism/Thyrotoxicosis	14.5144416600903
Hypothyroidism, strict autoimmune	Hayfever/Allergic Rhinitis	255.246536472029
Hypothyroidism, strict autoimmune	Autoimmune Addison's disease	21.5579087830982
Hypothyroidism, strict autoimmune	MPO+ AAV	16.9506909363961
Hypothyroidism, strict autoimmune	PR3+ AAV	22.341154963233
Hypothyroidism, strict autoimmune	Adult-onset Asthma	264.485290696939
Hypothyroidism, strict autoimmune	Childhood-onset Asthma	430.620801146252
Hypothyroidism, strict autoimmune	Atopic Dermatitis	102.897390242275
Hypothyroidism, strict autoimmune	Primary biliary cholangitis	24.6716956689184
Hypothyroidism, strict autoimmune	CR(E)ST syndrome	18.1096864519446
Hypothyroidism, strict autoimmune	Idiopathic thrombocytopenic purpura	15.0006688490787
Hypothyroidism, strict autoimmune	Sarcoidosis	16.0231979471721
Hypothyroidism, strict autoimmune	Dermatomyositis (Miller)	14.3577903690551
Hypothyroidism, strict autoimmune	Dermatomyositis (Rothwell)	14.3063825268921
Hypothyroidism, strict autoimmune	Type 1 diabetes	51.4691505243747
Hypothyroidism, strict autoimmune	Hypothyroidism, strict autoimmune	0
Hypothyroidism, strict autoimmune	ANCA negative EGPA	38.7344100075436
Hypothyroidism, strict autoimmune	MPO+ EGPA	21.1141448700152
Hypothyroidism, strict autoimmune	Eosinophilic Granulomatosis with Polyangiitis	41.6060175355196
Hypothyroidism, strict autoimmune	Eosinophilic Esophagitis	58.5694776797063
Hypothyroidism, strict autoimmune	Felty syndrome	19.3531831705109
Hypothyroidism, strict autoimmune	Multiple Sclerosis	60.9045885364209
Hypothyroidism, strict autoimmune	Gout	46.9064766899892
Hypothyroidism, strict autoimmune	IgA deficiency	21.8066815876784
Hypothyroidism, strict autoimmune	IIM (Rothwell)	25.3385932448236
Hypothyroidism, strict autoimmune	Nasal polyp	118.039467289654
Hypothyroidism, strict autoimmune	Juvenile Dermatomyositis (Miller)	13.7489443537437
Hypothyroidism, strict autoimmune	Juvenile Dermatomyositis (Rothwell)	17.0165547694488
Hypothyroidism, strict autoimmune	Juvenile Idiopathic Arthritis	23.4114293364388
Hypothyroidism, strict autoimmune	Jo1+ Myositis (Rothwell)	19.7988169740261
Hypothyroidism, strict autoimmune	Primary sclerosing cholangitis	20.4418119014318
Hypothyroidism, strict autoimmune	Coeliac disease	57.501791106816
Hypothyroidism, strict autoimmune	Crohn disease	108.686506596247
Hypothyroidism, strict autoimmune	Inflammatory bowel disease	200.512575641225
Hypothyroidism, strict autoimmune	Ulcerative colitis	172.395583657121
Hypothyroidism, strict autoimmune	Erythema nodosum	14.8655021663229
Hypothyroidism, strict autoimmune	Lichen planus	21.6918033647718
Hypothyroidism, strict autoimmune	Lichen sclerosus et atrophicus	22.3007222068079
Hypothyroidism, strict autoimmune	Localized scleroderma [morphea]	15.4689788353596
Hypothyroidism, strict autoimmune	Psoriasis	45.5466898714159
Hypothyroidism, strict autoimmune	Arthropathic psoriasis	16.7409318198953
Hypothyroidism, strict autoimmune	Rosacea	27.0113824764369
Hypothyroidism, strict autoimmune	Vitiligo	17.3692577874778
Hypothyroidism, strict autoimmune	Ankylosing spondylitis	45.5148171502832
Hypothyroidism, strict autoimmune	Palindromic rheumatism	18.1092803601136
Hypothyroidism, strict autoimmune	Polymyalgia rheumatica	18.6575702339732
Hypothyroidism, strict autoimmune	Rheumatoid arthritis	44.3669842878424
Hypothyroidism, strict autoimmune	Systemic lupus erythematosus	28.7872272389683
Hypothyroidism, strict autoimmune	Wegener granulomatosis	15.0950046656699
Hypothyroidism, strict autoimmune	Early-onset Myastenia Gravis	18.4420508929915
Hypothyroidism, strict autoimmune	Late-onset Myastenia Gravis	15.1198215083444
Hypothyroidism, strict autoimmune	Myastenia Gravis	10.3693731216982
Hypothyroidism, strict autoimmune	IIM (Miller)	15.5034845052801
Hypothyroidism, strict autoimmune	Glomerulonephritis	17.3142847603073
Hypothyroidism, strict autoimmune	IgG+ Neuromyelitis Optica	19.0598558783954
Hypothyroidism, strict autoimmune	Polymyositis (Miller)	16.1213405894717
Hypothyroidism, strict autoimmune	Polymyositis (Rothwell)	18.6536131601276
Hypothyroidism, strict autoimmune	Sjögren's syndrome	49.742297600163
Hypothyroidism, strict autoimmune	Systemic Sclerosis	56.0601993881388
Hypothyroidism, strict autoimmune	Inflammation of eyelids	37.3075583808151
Hypothyroidism, strict autoimmune	Asthma	265.58462472467
ANCA negative EGPA	Emphysema/Chronic Bronchitis	27.7313156263734
ANCA negative EGPA	Hyperthyroidism/Thyrotoxicosis	26.5739916167116
ANCA negative EGPA	Hayfever/Allergic Rhinitis	29.159648456409
ANCA negative EGPA	Autoimmune Addison's disease	29.0809636743849
ANCA negative EGPA	MPO+ AAV	21.4956244678445
ANCA negative EGPA	PR3+ AAV	20.0553397360251
ANCA negative EGPA	Adult-onset Asthma	26.8031672282694
ANCA negative EGPA	Childhood-onset Asthma	20.0333495615243
ANCA negative EGPA	Atopic Dermatitis	29.4657830139581
ANCA negative EGPA	Primary biliary cholangitis	26.8133078357931
ANCA negative EGPA	CR(E)ST syndrome	16.220962961052
ANCA negative EGPA	Idiopathic thrombocytopenic purpura	19.9851929652168
ANCA negative EGPA	Sarcoidosis	29.2865973183508
ANCA negative EGPA	Dermatomyositis (Miller)	16.5270421655302
ANCA negative EGPA	Dermatomyositis (Rothwell)	23.7549004916642
ANCA negative EGPA	Type 1 diabetes	34.8440883436194
ANCA negative EGPA	Hypothyroidism, strict autoimmune	38.7344100075436
ANCA negative EGPA	ANCA negative EGPA	0
ANCA negative EGPA	MPO+ EGPA	2.34414495507309
ANCA negative EGPA	Eosinophilic Granulomatosis with Polyangiitis	0.681971930623349
ANCA negative EGPA	Eosinophilic Esophagitis	15.698874046623
ANCA negative EGPA	Felty syndrome	6.65501207378846
ANCA negative EGPA	Multiple Sclerosis	31.1778886505846
ANCA negative EGPA	Gout	32.9207033344607
ANCA negative EGPA	IgA deficiency	24.5434239067994
ANCA negative EGPA	IIM (Rothwell)	32.3666647835196
ANCA negative EGPA	Nasal polyp	16.006972335008
ANCA negative EGPA	Juvenile Dermatomyositis (Miller)	18.3375855869301
ANCA negative EGPA	Juvenile Dermatomyositis (Rothwell)	24.8813173592904
ANCA negative EGPA	Juvenile Idiopathic Arthritis	33.6435148466243
ANCA negative EGPA	Jo1+ Myositis (Rothwell)	15.5865397173547
ANCA negative EGPA	Primary sclerosing cholangitis	19.8985775035874
ANCA negative EGPA	Coeliac disease	42.0586325172955
ANCA negative EGPA	Crohn disease	38.0905473445003
ANCA negative EGPA	Inflammatory bowel disease	43.0696358332523
ANCA negative EGPA	Ulcerative colitis	43.0474565426843
ANCA negative EGPA	Erythema nodosum	23.0573015653356
ANCA negative EGPA	Lichen planus	29.2396738378821
ANCA negative EGPA	Lichen sclerosus et atrophicus	23.0410471748726
ANCA negative EGPA	Localized scleroderma [morphea]	12.7072167465153
ANCA negative EGPA	Psoriasis	35.9955669236756
ANCA negative EGPA	Arthropathic psoriasis	29.1298240401329
ANCA negative EGPA	Rosacea	29.402930287886
ANCA negative EGPA	Vitiligo	12.7858693419654
ANCA negative EGPA	Ankylosing spondylitis	29.2001458100428
ANCA negative EGPA	Palindromic rheumatism	10.6410043853043
ANCA negative EGPA	Polymyalgia rheumatica	23.5918368777245
ANCA negative EGPA	Rheumatoid arthritis	29.610185094537
ANCA negative EGPA	Systemic lupus erythematosus	27.876405062153
ANCA negative EGPA	Wegener granulomatosis	15.4335403694206
ANCA negative EGPA	Early-onset Myastenia Gravis	18.426936458328
ANCA negative EGPA	Late-onset Myastenia Gravis	24.7863190712405
ANCA negative EGPA	Myastenia Gravis	27.4601814996936
ANCA negative EGPA	IIM (Miller)	22.19977407597
ANCA negative EGPA	Glomerulonephritis	22.4119933299747
ANCA negative EGPA	IgG+ Neuromyelitis Optica	11.7450991215173
ANCA negative EGPA	Polymyositis (Miller)	13.150744978265
ANCA negative EGPA	Polymyositis (Rothwell)	22.8799095840205
ANCA negative EGPA	Sjögren's syndrome	33.8794650264564
ANCA negative EGPA	Systemic Sclerosis	35.9013940585008
ANCA negative EGPA	Inflammation of eyelids	32.6580891738481
ANCA negative EGPA	Asthma	25.3359475600586
MPO+ EGPA	Emphysema/Chronic Bronchitis	16.2263783701626
MPO+ EGPA	Hyperthyroidism/Thyrotoxicosis	13.0347750088269
MPO+ EGPA	Hayfever/Allergic Rhinitis	20.7078146226818
MPO+ EGPA	Autoimmune Addison's disease	11.3790956601921
MPO+ EGPA	MPO+ AAV	9.9317523523609
MPO+ EGPA	PR3+ AAV	10.9485099783451
MPO+ EGPA	Adult-onset Asthma	19.93874411076
MPO+ EGPA	Childhood-onset Asthma	18.2540771138492
MPO+ EGPA	Atopic Dermatitis	18.6471489645838
MPO+ EGPA	Primary biliary cholangitis	12.5563107530918
MPO+ EGPA	CR(E)ST syndrome	8.60004749115031
MPO+ EGPA	Idiopathic thrombocytopenic purpura	9.46411829999427
MPO+ EGPA	Sarcoidosis	14.5784342567716
MPO+ EGPA	Dermatomyositis (Miller)	9.23715685509863
MPO+ EGPA	Dermatomyositis (Rothwell)	11.5835715381106
MPO+ EGPA	Type 1 diabetes	17.9078824027004
MPO+ EGPA	Hypothyroidism, strict autoimmune	21.1141448700152
MPO+ EGPA	ANCA negative EGPA	2.34414495507309
MPO+ EGPA	MPO+ EGPA	0
MPO+ EGPA	Eosinophilic Granulomatosis with Polyangiitis	2.20606849659935
MPO+ EGPA	Eosinophilic Esophagitis	11.5259884109274
MPO+ EGPA	Felty syndrome	3.67912695331608
MPO+ EGPA	Multiple Sclerosis	16.3839403470324
MPO+ EGPA	Gout	17.6303419984256
MPO+ EGPA	IgA deficiency	11.7437883833403
MPO+ EGPA	IIM (Rothwell)	16.0559153773486
MPO+ EGPA	Nasal polyp	12.1254178282907
MPO+ EGPA	Juvenile Dermatomyositis (Miller)	10.3208502226185
MPO+ EGPA	Juvenile Dermatomyositis (Rothwell)	13.6260738052821
MPO+ EGPA	Juvenile Idiopathic Arthritis	15.6912593275066
MPO+ EGPA	Jo1+ Myositis (Rothwell)	7.65799001898071
MPO+ EGPA	Primary sclerosing cholangitis	9.65927000943648
MPO+ EGPA	Coeliac disease	20.8556230462887
MPO+ EGPA	Crohn disease	18.3377830849928
MPO+ EGPA	Inflammatory bowel disease	21.1364169456978
MPO+ EGPA	Ulcerative colitis	20.477753147804
MPO+ EGPA	Erythema nodosum	11.8063393782516
MPO+ EGPA	Lichen planus	13.9942546580323
MPO+ EGPA	Lichen sclerosus et atrophicus	11.818429914571
MPO+ EGPA	Localized scleroderma [morphea]	5.31928022463975
MPO+ EGPA	Psoriasis	19.0533029845356
MPO+ EGPA	Arthropathic psoriasis	15.079579238833
MPO+ EGPA	Rosacea	14.8026625518929
MPO+ EGPA	Vitiligo	5.26697803243968
MPO+ EGPA	Ankylosing spondylitis	15.1425308592637
MPO+ EGPA	Palindromic rheumatism	6.10427203682772
MPO+ EGPA	Polymyalgia rheumatica	12.8996763716938
MPO+ EGPA	Rheumatoid arthritis	17.1641652678736
MPO+ EGPA	Systemic lupus erythematosus	13.6759585514043
MPO+ EGPA	Wegener granulomatosis	7.63648385861014
MPO+ EGPA	Early-onset Myastenia Gravis	8.77763400766665
MPO+ EGPA	Late-onset Myastenia Gravis	10.0972458995099
MPO+ EGPA	Myastenia Gravis	11.8705019154211
MPO+ EGPA	IIM (Miller)	11.8069908581398
MPO+ EGPA	Glomerulonephritis	11.0864467069701
MPO+ EGPA	IgG+ Neuromyelitis Optica	7.18787574048151
MPO+ EGPA	Polymyositis (Miller)	7.06584254436702
MPO+ EGPA	Polymyositis (Rothwell)	11.2519297524784
MPO+ EGPA	Sjögren's syndrome	17.4594131948542
MPO+ EGPA	Systemic Sclerosis	18.2841395122578
MPO+ EGPA	Inflammation of eyelids	17.51303228159
MPO+ EGPA	Asthma	19.2722047821441
Eosinophilic Granulomatosis with Polyangiitis	Emphysema/Chronic Bronchitis	29.8843279280366
Eosinophilic Granulomatosis with Polyangiitis	Hyperthyroidism/Thyrotoxicosis	27.5845127178272
Eosinophilic Granulomatosis with Polyangiitis	Hayfever/Allergic Rhinitis	32.2733218075762
Eosinophilic Granulomatosis with Polyangiitis	Autoimmune Addison's disease	29.429019332295
Eosinophilic Granulomatosis with Polyangiitis	MPO+ AAV	21.6801370715722
Eosinophilic Granulomatosis with Polyangiitis	PR3+ AAV	20.6604750482138
Eosinophilic Granulomatosis with Polyangiitis	Adult-onset Asthma	28.4078934839085
Eosinophilic Granulomatosis with Polyangiitis	Childhood-onset Asthma	22.7098496381595
Eosinophilic Granulomatosis with Polyangiitis	Atopic Dermatitis	33.7074388048186
Eosinophilic Granulomatosis with Polyangiitis	Primary biliary cholangitis	27.7513078350956
Eosinophilic Granulomatosis with Polyangiitis	CR(E)ST syndrome	16.1855508011999
Eosinophilic Granulomatosis with Polyangiitis	Idiopathic thrombocytopenic purpura	19.5671381803678
Eosinophilic Granulomatosis with Polyangiitis	Sarcoidosis	31.2043969428273
Eosinophilic Granulomatosis with Polyangiitis	Dermatomyositis (Miller)	16.6574855598513
Eosinophilic Granulomatosis with Polyangiitis	Dermatomyositis (Rothwell)	24.654299177225
Eosinophilic Granulomatosis with Polyangiitis	Type 1 diabetes	37.5901055265449
Eosinophilic Granulomatosis with Polyangiitis	Hypothyroidism, strict autoimmune	41.6060175355196
Eosinophilic Granulomatosis with Polyangiitis	ANCA negative EGPA	0.681971930623349
Eosinophilic Granulomatosis with Polyangiitis	MPO+ EGPA	2.20606849659935
Eosinophilic Granulomatosis with Polyangiitis	Eosinophilic Granulomatosis with Polyangiitis	0
Eosinophilic Granulomatosis with Polyangiitis	Eosinophilic Esophagitis	16.7117409091077
Eosinophilic Granulomatosis with Polyangiitis	Felty syndrome	6.84958098046032
Eosinophilic Granulomatosis with Polyangiitis	Multiple Sclerosis	36.0272556635445
Eosinophilic Granulomatosis with Polyangiitis	Gout	36.2344556845829
Eosinophilic Granulomatosis with Polyangiitis	IgA deficiency	25.3938798234321
Eosinophilic Granulomatosis with Polyangiitis	IIM (Rothwell)	36.1447090566923
Eosinophilic Granulomatosis with Polyangiitis	Nasal polyp	16.0990341090947
Eosinophilic Granulomatosis with Polyangiitis	Juvenile Dermatomyositis (Miller)	18.3981459630276
Eosinophilic Granulomatosis with Polyangiitis	Juvenile Dermatomyositis (Rothwell)	26.0825112099763
Eosinophilic Granulomatosis with Polyangiitis	Juvenile Idiopathic Arthritis	37.1088235258595
Eosinophilic Granulomatosis with Polyangiitis	Jo1+ Myositis (Rothwell)	15.3975977479707
Eosinophilic Granulomatosis with Polyangiitis	Primary sclerosing cholangitis	19.5254656484648
Eosinophilic Granulomatosis with Polyangiitis	Coeliac disease	49.7483197103098
Eosinophilic Granulomatosis with Polyangiitis	Crohn disease	44.1864636554932
Eosinophilic Granulomatosis with Polyangiitis	Inflammatory bowel disease	50.3492349676255
Eosinophilic Granulomatosis with Polyangiitis	Ulcerative colitis	50.3886042673588
Eosinophilic Granulomatosis with Polyangiitis	Erythema nodosum	23.2971408009052
Eosinophilic Granulomatosis with Polyangiitis	Lichen planus	31.0920756770903
Eosinophilic Granulomatosis with Polyangiitis	Lichen sclerosus et atrophicus	24.0365737180468
Eosinophilic Granulomatosis with Polyangiitis	Localized scleroderma [morphea]	11.65203395233
Eosinophilic Granulomatosis with Polyangiitis	Psoriasis	40.5330388113828
Eosinophilic Granulomatosis with Polyangiitis	Arthropathic psoriasis	31.7062717418715
Eosinophilic Granulomatosis with Polyangiitis	Rosacea	31.9321415009026
Eosinophilic Granulomatosis with Polyangiitis	Vitiligo	11.8120634974384
Eosinophilic Granulomatosis with Polyangiitis	Ankylosing spondylitis	32.7319830131116
Eosinophilic Granulomatosis with Polyangiitis	Palindromic rheumatism	10.3975237203831
Eosinophilic Granulomatosis with Polyangiitis	Polymyalgia rheumatica	24.6413081769593
Eosinophilic Granulomatosis with Polyangiitis	Rheumatoid arthritis	31.9483136703078
Eosinophilic Granulomatosis with Polyangiitis	Systemic lupus erythematosus	30.1826167893205
Eosinophilic Granulomatosis with Polyangiitis	Wegener granulomatosis	14.6546847850179
Eosinophilic Granulomatosis with Polyangiitis	Early-onset Myastenia Gravis	17.8034924464768
