Trait	nSNP	overall_p	mscomp
ASTCO_Ferreira_30929738_1	565	0	PC13 (6e-228)
ASTCO_Sakaue_doi1011012020102320213652_1	534	0.060409538077616	PC13 (2e-02)
ASTE_Ferreira_29083406_1	565	3.81340251553882e-06	PC13 (2e-05)
ASTER_Ferreira_29083406_1	565	3.15393870002733e-93	PC13 (2e-66)
ASTHMA_ACUTE_RESPIRATORY_INFECTIONS_FinnGen_FinnGenR5_1	561	1.94751851149802e-34	PC13 (1e-31)
ASTHMA_ALLERG_EXMORE_FinnGen_FinnGenR5_1	561	3.02281865492152e-17	PC13 (2e-11)
ASTHMA_ALLERG_FinnGen_FinnGenR5_1	561	3.57381635374924e-17	PC13 (3e-11)
ASTHMA_CHILD_EXMORE_FinnGen_FinnGenR5_1	561	1.62344500735979e-19	PC13 (1e-15)
ASTHMA_CHILD_FinnGen_FinnGenR5_1	561	3.16287598854356e-19	PC13 (2e-15)
ASTHMA_EOSINOPHIL_SUGG_FinnGen_FinnGenR5_1	561	2.58342072637643e-21	PC13 (6e-19)
ASTHMA_HOSPITAL_MAIN_FinnGen_FinnGenR5_1	561	5.39912274976987e-61	PC13 (3e-53)
ASTHMA_INFECTIONS_FinnGen_FinnGenR5_1	561	3.5618195677857e-39	PC13 (2e-38)
ASTHMA_MIXED_EXMORE_FinnGen_FinnGenR5_1	561	8.26726298512159e-06	PC13 (6e-07)
ASTHMA_MIXED_FinnGen_FinnGenR5_1	561	8.85002485492115e-06	PC13 (6e-07)
ASTHMA_MODE_FinnGen_FinnGenR5_1	561	9.52695430910465e-72	PC13 (6e-62)
ASTHMA_NAS_EXMORE_FinnGen_FinnGenR5_1	561	5.85256618345979e-23	PC13 (2e-27)
ASTHMA_NAS_FinnGen_FinnGenR5_1	561	6.71138672058143e-23	PC13 (2e-27)
ASTHMA_NONALLERG_FinnGen_FinnGenR5_1	561	1.84549861573985e-07	PC13 (2e-06)
ASTHMA_NOS_EXMORE_FinnGen_FinnGenR5_1	561	1.13105888173189e-10	PC13 (8e-13)
ASTHMA_OBESITY_FinnGen_FinnGenR5_1	561	1.53385779593082e-10	PC13 (4e-12)
ASTHMA_OPPORTUNIST_INFECTIONS_FinnGen_FinnGenR5_1	561	0.309693150559524	PC13 (2e-02)
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR5_1	561	3.08395384214192e-15	PC13 (3e-19)
ASTHMA_PNEUMONIA_FinnGen_FinnGenR5_1	561	2.16599080549132e-15	PC13 (3e-19)
ASTHMA_SEPTICHE_PNEUMONIA_FinnGen_FinnGenR5_1	561	0.551635854087152	PC12 (7e-02)
ASTR_Ferreira_29083406_1	565	0.0481271215056871	PC5 (4e-03)
ATD_Ishigaki_doi101101795948_1	529	0.0524473124164302	PC10 (3e-02)
ATD_Kubo_BBJ_1	529	0.0524473124164302	PC10 (3e-02)
ATD_Paternoster_26482879_1	566	3.27041393693197e-24	PC13 (4e-15)
ATD_Sakaue_doi1011012020102320213652_1	534	0.148503752755485	PC10 (7e-02)
ATOPIC_STRICT_FinnGen_FinnGenR5_1	561	1.17056622580232e-21	PC13 (4e-13)
ATOPIC_STRICT_REIMB_FinnGen_FinnGenR5_1	561	1.73065202310528e-23	PC13 (6e-15)
AUD_FinnGen_FinnGenR5_1	561	0.0246736474578617	PC6 (6e-04)
AUD_SWEDISH_FinnGen_FinnGenR5_1	561	0.0211614110969122	PC1 (5e-03)
AUTOIMMUNE_FinnGen_FinnGenR5_1	561	1.16392805622663e-282	PC1 (2e-97)
AUTOIMMUNE_HYPERTHYROIDISM_FinnGen_FinnGenR5_1	561	3.22650971241017e-18	PC1 (3e-09)
AXIN1_Hoglund_31727947_1	566	0.567878085220148	PC9 (3e-02)
b30600_PanUKBB_PanUKBBR1_1	566	7.92448708396202e-37	PC4 (3e-13)
b30610_PanUKBB_PanUKBBR1_1	565	5.48517993759025e-82	PC2 (2e-23)
b30620_PanUKBB_PanUKBBR1_1	566	4.57986008287279e-19	PC11 (2e-06)
b30630_PanUKBB_PanUKBBR1_1	566	3.31564070471876e-21	PC11 (2e-06)
b30640_PanUKBB_PanUKBBR1_1	566	2.31162509550574e-13	PC12 (1e-07)
b30650_PanUKBB_PanUKBBR1_1	566	2.33939730849818e-40	PC5 (4e-16)
b30660_PanUKBB_PanUKBBR1_1	566	6.69215396548604e-15	PC11 (3e-09)
b30670_PanUKBB_PanUKBBR1_1	566	1.56308583750798e-16	PC1 (9e-09)
b30680_PanUKBB_PanUKBBR1_1	566	3.04346884557439e-22	PC5 (1e-10)
b30690_PanUKBB_PanUKBBR1_1	566	5.74360552775721e-24	PC12 (3e-11)
b30700_PanUKBB_PanUKBBR1_1	566	2.53227556852546e-16	PC11 (1e-07)
b30710_PanUKBB_PanUKBBR1_1	566	2.19244755698029e-63	PC3 (4e-19)
b30720_PanUKBB_PanUKBBR1_1	566	1.51516471744008e-47	PC8 (2e-14)
b30730_PanUKBB_PanUKBBR1_1	566	3.41405651949352e-78	PC5 (4e-35)
b30740_PanUKBB_PanUKBBR1_1	566	7.78112428681293e-09	PC4 (1e-06)
b30750_PanUKBB_PanUKBBR1_1	566	4.63888766468913e-09	PC12 (4e-06)
b30760_PanUKBB_PanUKBBR1_1	566	1.21513619345714e-17	PC11 (5e-11)
b30770_PanUKBB_PanUKBBR1_1	566	1.81898257665456e-38	PC5 (8e-18)
b30780_PanUKBB_PanUKBBR1_1	566	3.55896517139472e-13	PC12 (2e-08)
b30790_PanUKBB_PanUKBBR1_1	566	0.293815069691988	PC8 (4e-02)
b30800_PanUKBB_PanUKBBR1_1	566	0.945991526922713	PC13 (1e-01)
b30810_PanUKBB_PanUKBBR1_1	566	1.12328813670872e-05	PC2 (5e-06)
b30820_PanUKBB_PanUKBBR1_1	566	0.000760634738432101	PC9 (3e-05)
b30830_PanUKBB_PanUKBBR1_1	566	0.000934729953472248	PC4 (9e-04)
b30840_PanUKBB_PanUKBBR1_1	566	5.55144015723211e-23	PC8 (6e-12)
b30850_PanUKBB_PanUKBBR1_1	566	0.000779458505514416	PC4 (2e-03)
b30860_PanUKBB_PanUKBBR1_1	566	4.34036342441356e-94	PC2 (1e-35)
b30870_PanUKBB_PanUKBBR1_1	565	1.35215517397352e-28	PC2 (2e-14)
b30880_PanUKBB_PanUKBBR1_1	566	9.45979488630494e-40	PC5 (6e-17)
b30890_PanUKBB_PanUKBBR1_1	566	0.000530733493031539	PC5 (1e-06)
BACT_INTEST_INFECTION_NOS_FinnGen_FinnGenR5_1	561	0.879747782956738	PC6 (2e-01)
BANEC_Astle_27863252_1	566	5.40935597095268e-26	PC1 (8e-20)
BASC_Astle_27863252_1	566	6.51708315375169e-10	PC13 (5e-10)
BASC_Chen_32888493_1	566	0.0348330922112148	PC12 (9e-03)
BASC_Chen_32888493_2	566	1.7375521098622e-26	PC13 (2e-25)
BASC_Chen_32888493_3	561	0.457876593831019	PC11 (8e-03)
BASC_Chen_32888493_4	566	0.182867354721149	PC5 (7e-02)
BASC_Chen_32888493_5	566	3.07232961590811e-34	PC13 (1e-33)
BASC_Chen_32888493_6	566	7.84119289490292e-06	PC13 (2e-05)
BASC_Ferreira_19853236_1	439	0.0688268407738358	PC11 (2e-02)
BASC_Kanai_29403010_1	507	0.0741250345061801	PC13 (1e-02)
BASC_Sakaue_doi1011012020102320213652_1	534	0.0116695609359001	PC11 (5e-02)
BASC_Vuckovic_32888494_1	566	7.28955987742127e-18	PC13 (2e-18)
BASPG_Astle_27863252_1	566	0.000198441548169371	PC4 (4e-04)
BASPL_Astle_27863252_1	566	3.71300269330315e-05	PC13 (3e-05)
BASPL_Vuckovic_32888494_1	566	3.87692261924673e-17	PC13 (8e-10)
BCA1_Traglia_30134952_2	165	0.319923546275114	PC2 (5e-02)
BCA1_Traglia_30134952_3	166	0.177558189094111	PC12 (5e-02)
BEHD_Sakaue_doi1011012020102320213652_1	534	0.772855290758968	PC7 (4e-01)
BETAB_Sakaue_doi1011012020102320213652_1	534	0.623882290329508	PC7 (2e-01)
BIGHEART_Sakaue_doi1011012020102320213652_1	534	0.913950630698814	PC5 (3e-01)
BIL_Sakaue_doi1011012020102320213652_1	534	0.674929533405755	PC5 (5e-02)
BIL_SinnottArmstrong_33462484_1	547	1.97214128659987e-25	PC8 (2e-13)
BILD_SinnottArmstrong_33462484_1	547	4.44580005139543e-17	PC11 (5e-10)
BKPYVIGG_ButlerLaporte_33204752_1	566	0.618800070441841	PC9 (5e-02)
BKPYVVP1_ButlerLaporte_33204752_1	566	0.875976117566235	PC5 (2e-01)
BMG_Tian_28928442_1	565	0.495390137122039	PC7 (1e-01)
BMI_Sakaue_doi1011012020102320213652_1	534	0.0615110417574038	PC7 (1e-01)
bNGF_AholaOlli_27989323_1	566	0.171660579258576	PC3 (1e-02)
bNGF_Folkersen_33067605_1	473	0.542500827260837	PC12 (3e-02)
bNGF_Hoglund_31727947_1	566	0.289944456073116	PC4 (6e-02)
bNGF_Reales_up_1	566	0.036515315173973	PC3 (6e-03)
BONED_Sakaue_doi1011012020102320213652_1	534	0.996350940134982	PC13 (6e-01)
BPAIN_Sakaue_doi1011012020102320213652_1	534	0.642425954489702	PC4 (3e-01)
BPD_Hou_27329760_1	565	0.0279024025029554	PC13 (1e-02)
BPD_PGCBDWG_21926972_1	565	0.520718175718803	PC7 (7e-02)
BPD_Ruderfer_29906448_1	565	0.0877335095504976	PC7 (9e-03)
BRCA_Sakaue_doi1011012020102320213652_1	534	0.470978390043464	PC5 (2e-01)
BRON_Sakaue_doi1011012020102320213652_1	534	0.0555391474235309	PC13 (4e-02)
BRONCHITIS_FinnGen_FinnGenR5_1	561	0.00623156371542685	PC13 (6e-05)
BRTASIS_Sakaue_doi1011012020102320213652_1	534	0.823716059778519	PC11 (5e-01)
BRTUM_Sakaue_doi1011012020102320213652_1	534	0.925937958621843	PC11 (2e-01)
BSC_Kuiper_24957906_1	565	0.378629517236346	PC7 (7e-02)
BUN_Sakaue_doi1011012020102320213652_1	534	0.971105956375753	PC1 (2e-01)
BW_Sakaue_doi1011012020102320213652_1	534	0.142005189759705	PC5 (1e-01)
C_DIFFICILE_ENTEROCOLITIS_FinnGen_FinnGenR5_1	561	0.0407411837965173	PC3 (4e-04)
C_STROKE_FinnGen_FinnGenR5_1	561	0.000986549401014865	PC11 (5e-04)
C3_AML_EXALLC_FinnGen_FinnGenR5_1	561	0.216966031752134	PC11 (7e-02)
C3_AML_FinnGen_FinnGenR5_1	561	0.231099731761099	PC11 (7e-02)
C3_ANUS_ANALCANAL_EXALLC_FinnGen_FinnGenR5_1	561	0.548551970804946	PC3 (1e-02)
C3_ANUS_ANALCANAL_FinnGen_FinnGenR5_1	561	0.539595590641064	PC3 (1e-02)
C3_BILIARY_TRACT_EXALLC_FinnGen_FinnGenR5_1	561	0.333082277169812	PC5 (2e-02)
C3_BILIARY_TRACT_FinnGen_FinnGenR5_1	561	0.348208295975203	PC5 (3e-02)
C3_BLADDER_EXALLC_FinnGen_FinnGenR5_1	561	0.324165569728582	PC2 (2e-03)
C3_BLADDER_FinnGen_FinnGenR5_1	561	0.476598592289583	PC2 (3e-03)
C3_BONE_CARTILAGE_EXALLC_FinnGen_FinnGenR5_1	561	0.17314063635998	PC5 (3e-03)
C3_BONE_CARTILAGE_FinnGen_FinnGenR5_1	561	0.160894345374519	PC5 (4e-03)
C3_BRAIN_EXALLC_FinnGen_FinnGenR5_1	561	0.449228382167655	PC3 (5e-02)
C3_BRAIN_FinnGen_FinnGenR5_1	561	0.47404362945375	PC3 (5e-02)
C3_BREAST_EXALLC_FinnGen_FinnGenR5_1	561	0.451439845306663	PC12 (2e-02)
C3_BREAST_FinnGen_FinnGenR5_1	561	0.385573400784284	PC12 (1e-02)
C3_BREAST_HER2NEG_EXALLC_FinnGen_FinnGenR5_1	561	0.585675602571213	PC9 (4e-02)
C3_BREAST_HER2NEG_FinnGen_FinnGenR5_1	561	0.491450896022314	PC12 (4e-02)
C3_BREAST_HERNEG_EXALLC_FinnGen_FinnGenR5_1	561	0.716063335139279	PC12 (7e-02)
C3_BREAST_HERNEG_FinnGen_FinnGenR5_1	561	0.755505683508824	PC12 (6e-02)
C3_BREAST_HERPLUS_EXALLC_FinnGen_FinnGenR5_1	561	0.408898711422166	PC9 (6e-02)
C3_BREAST_HERPLUS_FinnGen_FinnGenR5_1	561	0.325013431945116	PC9 (8e-02)
C3_BRONCHUS_LUNG_EXALLC_FinnGen_FinnGenR5_1	561	0.553963703842531	PC7 (7e-02)
C3_BRONCHUS_LUNG_FinnGen_FinnGenR5_1	561	0.555610888107233	PC7 (9e-02)
C3_CANCER_FinnGen_FinnGenR5_1	561	0.000661741961718081	PC8 (3e-03)
C3_CERVIX_UTERI_EXALLC_FinnGen_FinnGenR5_1	561	0.920532381265935	PC8 (1e-01)
C3_CERVIX_UTERI_FinnGen_FinnGenR5_1	561	0.924172620306654	PC7 (2e-01)
C3_CLL_EXALLC_FinnGen_FinnGenR5_1	561	0.536678733184999	PC7 (6e-02)
C3_CLL_FinnGen_FinnGenR5_1	561	0.614498955543865	PC7 (7e-02)
C3_COLON_ADENO_EXALLC_FinnGen_FinnGenR5_1	561	0.503810366198283	PC11 (9e-02)
C3_COLON_ADENO_FinnGen_FinnGenR5_1	561	0.695510321982636	PC11 (7e-02)
C3_COLON_EXALLC_FinnGen_FinnGenR5_1	561	0.746484832539311	PC3 (1e-01)
C3_COLON_FinnGen_FinnGenR5_1	561	0.884149075144028	PC10 (2e-01)
C3_COLORECTAL_EXALLC_FinnGen_FinnGenR5_1	561	0.152617426530845	PC8 (5e-03)
C3_COLORECTAL_FinnGen_FinnGenR5_1	561	0.240666308436531	PC8 (5e-03)
C3_CONNECTIVE_SOFT_NAS_EXALLC_FinnGen_FinnGenR5_1	561	0.921357461383491	PC8 (2e-01)
C3_CONNECTIVE_SOFT_NAS_FinnGen_FinnGenR5_1	561	0.916688271295463	PC8 (2e-01)
C3_CORPUS_UTERI_EXALLC_FinnGen_FinnGenR5_1	561	0.180439472019163	PC6 (5e-02)
C3_CORPUS_UTERI_FinnGen_FinnGenR5_1	561	0.159861465462728	PC6 (3e-02)
C3_DIGESTIVE_ORGANS_EXALLC_FinnGen_FinnGenR5_1	561	0.148978430610441	PC8 (1e-02)
C3_DIGESTIVE_ORGANS_FinnGen_FinnGenR5_1	561	0.232108225264722	PC8 (1e-02)
C3_DLBCL_EXALLC_FinnGen_FinnGenR5_1	561	0.00646436130644758	PC12 (1e-03)
C3_DLBCL_FinnGen_FinnGenR5_1	561	0.00494094280255722	PC12 (1e-03)
C3_ENDOCRINE_EXALLC_FinnGen_FinnGenR5_1	561	0.0695246515562176	PC13 (1e-02)
C3_ENDOCRINE_FinnGen_FinnGenR5_1	561	0.0367500619060971	PC13 (9e-03)
C3_EYE_ADNEXA_EXALLC_FinnGen_FinnGenR5_1	561	0.645973919958591	PC10 (3e-02)
C3_EYE_ADNEXA_FinnGen_FinnGenR5_1	561	0.685702480484567	PC10 (4e-02)
C3_EYE_BRAIN_NEURO_EXALLC_FinnGen_FinnGenR5_1	561	0.814863679026724	PC3 (1e-01)
C3_EYE_BRAIN_NEURO_FinnGen_FinnGenR5_1	561	0.896792124698462	PC3 (2e-01)
C3_FEMALE_GENITAL_EXALLC_FinnGen_FinnGenR5_1	561	0.469075752101292	PC7 (3e-02)
C3_FEMALE_GENITAL_FinnGen_FinnGenR5_1	561	0.421528254775659	PC7 (3e-02)
C3_FEMALE_GENITAL_NAS_EXALLC_FinnGen_FinnGenR5_1	561	0.646878831381146	PC5 (4e-02)
C3_FEMALE_GENITAL_NAS_FinnGen_FinnGenR5_1	561	0.667103954329642	PC5 (4e-02)
C3_GBM_EXALLC_FinnGen_FinnGenR5_1	561	0.965792287192638	PC9 (2e-01)
C3_GBM_FinnGen_FinnGenR5_1	561	0.967972421744073	PC9 (2e-01)
C3_HEART_MEDIASTINUM_PLEURA_EXALLC_FinnGen_FinnGenR5_1	561	0.525320787086441	PC3 (8e-02)
C3_HEART_MEDIASTINUM_PLEURA_FinnGen_FinnGenR5_1	561	0.548583804834762	PC3 (9e-02)
C3_KIDNEY_NOTRENALPELVIS_EXALLC_FinnGen_FinnGenR5_1	561	0.406138035028006	PC4 (5e-02)
C3_KIDNEY_NOTRENALPELVIS_FinnGen_FinnGenR5_1	561	0.386470053391981	PC4 (5e-02)
C3_LARYNX_EXALLC_FinnGen_FinnGenR5_1	561	0.626865707770795	PC11 (9e-02)
C3_LARYNX_FinnGen_FinnGenR5_1	561	0.635735724322563	PC11 (9e-02)
C3_LIP_ORAL_PHARYNX_EXALLC_FinnGen_FinnGenR5_1	561	0.37779446869008	PC4 (6e-02)
C3_LIP_ORAL_PHARYNX_FinnGen_FinnGenR5_1	561	0.389496211816218	PC4 (6e-02)
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC_FinnGen_FinnGenR5_1	561	0.589126411006753	PC13 (1e-01)
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_FinnGen_FinnGenR5_1	561	0.469727347881515	PC1 (8e-02)
C3_LUNG_NONSMALL_EXALLC_FinnGen_FinnGenR5_1	561	0.514708025766628	PC7 (4e-02)
C3_LUNG_NONSMALL_FinnGen_FinnGenR5_1	561	0.506715157063935	PC7 (4e-02)
C3_LYMPHNODES_SECONDARY_NAS_EXALLC_FinnGen_FinnGenR5_1	561	0.00311689066702945	PC4 (2e-03)
C3_LYMPHNODES_SECONDARY_NAS_FinnGen_FinnGenR5_1	561	0.00248593024109879	PC4 (1e-03)
C3_MALE_GENITAL_EXALLC_FinnGen_FinnGenR5_1	561	9.73618248572249e-06	PC3 (4e-05)
C3_MALE_GENITAL_FinnGen_FinnGenR5_1	561	1.42780359013258e-05	PC3 (7e-05)
C3_MELANOMA_SKIN_EXALLC_FinnGen_FinnGenR5_1	561	0.924432043955351	PC12 (1e-01)
C3_MELANOMA_SKIN_FinnGen_FinnGenR5_1	561	0.911400056399683	PC12 (1e-01)
C3_MENINGES_EXALLC_FinnGen_FinnGenR5_1	561	0.847568470305526	PC7 (2e-01)
C3_MENINGES_FinnGen_FinnGenR5_1	561	0.860767654711782	PC7 (1e-01)
C3_MESOTHELIOMA_EXALLC_FinnGen_FinnGenR5_1	561	0.457020026183496	PC8 (2e-02)
C3_MESOTHELIOMA_FinnGen_FinnGenR5_1	561	0.448972258783072	PC8 (2e-02)
C3_MESTOTHEL_SOFTTISSUE_EXALLC_FinnGen_FinnGenR5_1	561	0.713109054873529	PC10 (1e-01)
C3_MESTOTHEL_SOFTTISSUE_FinnGen_FinnGenR5_1	561	0.71563968936514	PC8 (1e-01)
C3_NSCLC_ADENO_EXALLC_FinnGen_FinnGenR5_1	561	0.10957820678957	PC7 (3e-02)
C3_NSCLC_ADENO_FinnGen_FinnGenR5_1	561	0.112419122591613	PC13 (3e-02)
C3_NSCLC_SQUAM_EXALLC_FinnGen_FinnGenR5_1	561	0.73737493672708	PC5 (7e-02)
C3_NSCLC_SQUAM_FinnGen_FinnGenR5_1	561	0.771576239043899	PC5 (6e-02)
C3_OESOPHAGUS_EXALLC_FinnGen_FinnGenR5_1	561	0.0890247400279765	PC9 (2e-02)
C3_OESOPHAGUS_FinnGen_FinnGenR5_1	561	0.101959417068683	PC9 (2e-02)
C3_OTHER_SKIN_EXALLC_FinnGen_FinnGenR5_1	561	1.26796254474545e-10	PC1 (2e-09)
C3_OTHER_SKIN_FinnGen_FinnGenR5_1	561	1.81664695852062e-09	PC1 (1e-08)
C3_OVARY_EXALLC_FinnGen_FinnGenR5_1	561	0.283209427645173	PC12 (9e-03)
C3_OVARY_FinnGen_FinnGenR5_1	561	0.249509937805428	PC12 (8e-03)
C3_PANCREAS_EXALLC_FinnGen_FinnGenR5_1	561	0.10311450481297	PC10 (3e-02)
C3_PANCREAS_FinnGen_FinnGenR5_1	561	0.116550813692488	PC10 (3e-02)
C3_PROSTATE_EXALLC_FinnGen_FinnGenR5_1	561	1.54133903402384e-05	PC3 (4e-05)
C3_PROSTATE_FinnGen_FinnGenR5_1	561	2.97151121377524e-05	PC3 (9e-05)
C3_RECTOSIGMOID_JUNCTION_EXALLC_FinnGen_FinnGenR5_1	561	0.0666596479733437	PC13 (4e-02)
C3_RECTOSIGMOID_JUNCTION_FinnGen_FinnGenR5_1	561	0.0739392590393733	PC13 (4e-02)
C3_RECTUM_EXALLC_FinnGen_FinnGenR5_1	561	0.00745875777730877	PC8 (1e-03)
C3_RECTUM_FinnGen_FinnGenR5_1	561	0.00750174975360738	PC8 (2e-03)
C3_RESPIRATORY_INTRATHORACIC_EXALLC_FinnGen_FinnGenR5_1	561	0.493122109607205	PC11 (8e-02)
C3_RESPIRATORY_INTRATHORACIC_FinnGen_FinnGenR5_1	561	0.485639204146135	PC13 (5e-02)
C3_SCLC_EXALLC_FinnGen_FinnGenR5_1	561	0.36576811368577	PC2 (2e-02)
C3_SCLC_FinnGen_FinnGenR5_1	561	0.368456264342414	PC2 (3e-02)
C3_SECONDARY_NAS_EXALLC_FinnGen_FinnGenR5_1	561	0.936043895906626	PC12 (3e-01)
C3_SECONDARY_NAS_FinnGen_FinnGenR5_1	561	0.922320697181101	PC12 (3e-01)
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC_FinnGen_FinnGenR5_1	561	0.685009586846184	PC1 (3e-02)
C3_SECONDARY_WITHOUT_SITESPEC_FinnGen_FinnGenR5_1	561	0.752774741792717	PC1 (5e-02)
C3_SKIN_EXALLC_FinnGen_FinnGenR5_1	561	1.42095670913685e-10	PC1 (2e-09)
C3_SKIN_FinnGen_FinnGenR5_1	561	2.08991722117386e-09	PC1 (1e-08)
C3_SMALL_INTESTINE_EXALLC_FinnGen_FinnGenR5_1	561	0.724518147930146	PC6 (2e-01)
C3_SMALL_INTESTINE_FinnGen_FinnGenR5_1	561	0.74428082956558	PC6 (2e-01)
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_EXALLC_FinnGen_FinnGenR5_1	561	0.935277979929832	PC10 (2e-01)
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_FinnGen_FinnGenR5_1	561	0.944436341708357	PC10 (2e-01)
C3_STOMACH_EXALLC_FinnGen_FinnGenR5_1	561	0.57744173862683	PC5 (1e-01)
C3_STOMACH_FinnGen_FinnGenR5_1	561	0.518361810737223	PC5 (1e-01)
C3_TESTIS_EXALLC_FinnGen_FinnGenR5_1	561	0.786146108311146	PC13 (6e-02)
C3_TESTIS_FinnGen_FinnGenR5_1	561	0.803436696575081	PC13 (6e-02)
C3_THYROID_GLAND_EXALLC_FinnGen_FinnGenR5_1	561	0.0652407496122411	PC13 (9e-03)
C3_THYROID_GLAND_FinnGen_FinnGenR5_1	561	0.032259820143049	PC13 (6e-03)
C3_UNCERTAIN_SECONDARY_EXALLC_FinnGen_FinnGenR5_1	561	0.0355698653939157	PC4 (2e-02)
C3_UNCERTAIN_SECONDARY_FinnGen_FinnGenR5_1	561	0.0334143179188158	PC4 (2e-02)
C3_URINARY_TRACT_EXALLC_FinnGen_FinnGenR5_1	561	0.236765028918593	PC2 (3e-02)
C3_URINARY_TRACT_FinnGen_FinnGenR5_1	561	0.329784927578689	PC2 (4e-02)
C3_VULVA_EXALLC_FinnGen_FinnGenR5_1	561	0.469982080006962	PC8 (7e-02)
C3_VULVA_FinnGen_FinnGenR5_1	561	0.457843030784019	PC8 (6e-02)
c30000_PanUKBB_PanUKBBR1_1	566	1.43107060615113e-87	PC1 (4e-48)
c30010_PanUKBB_PanUKBBR1_1	566	2.43491438993572e-22	PC7 (3e-11)
c30020_PanUKBB_PanUKBBR1_1	566	3.37438425798348e-14	PC7 (7e-09)
c30030_PanUKBB_PanUKBBR1_1	566	1.95756530756064e-13	PC7 (8e-10)
c30040_PanUKBB_PanUKBBR1_1	566	1.60260358136434e-18	PC3 (5e-08)
c30050_PanUKBB_PanUKBBR1_1	566	6.55184677052085e-25	PC1 (2e-10)
c30060_PanUKBB_PanUKBBR1_1	566	1.35295795525322e-06	PC1 (4e-04)
c30070_PanUKBB_PanUKBBR1_1	566	1.29770856921951e-48	PC3 (1e-14)
c30080_PanUKBB_PanUKBBR1_1	566	1.41444855413755e-29	PC1 (3e-09)
c30090_PanUKBB_PanUKBBR1_1	564	1.95963027726029e-19	PC1 (1e-13)
c30100_PanUKBB_PanUKBBR1_1	566	0.117948421105679	PC3 (3e-02)
c30110_PanUKBB_PanUKBBR1_1	566	4.18955310199618e-54	PC13 (5e-22)
c30120_PanUKBB_PanUKBBR1_1	566	3.70445354772745e-96	PC3 (8e-44)
c30130_PanUKBB_PanUKBBR1_1	565	1.19280944034275e-60	PC7 (4e-22)
c30140_PanUKBB_PanUKBBR1_1	566	1.35615281909996e-55	PC1 (1e-36)
c30150_PanUKBB_PanUKBBR1_1	566	0	PC13 (0e+00)
c30160_PanUKBB_PanUKBBR1_1	566	3.39024255527169e-10	PC13 (1e-10)
c30170_PanUKBB_PanUKBBR1_1	566	0.743194201457218	PC2 (1e-01)
c30180_PanUKBB_PanUKBBR1_1	566	9.72367184552978e-49	PC13 (2e-21)
c30190_PanUKBB_PanUKBBR1_1	565	1.3714316745e-83	PC13 (4e-18)
c30200_PanUKBB_PanUKBBR1_1	566	9.14279478148363e-22	PC4 (1e-08)
c30210_PanUKBB_PanUKBBR1_1	566	0	PC13 (0e+00)
c30220_PanUKBB_PanUKBBR1_1	566	2.09003927801414e-19	PC13 (2e-10)
c30230_PanUKBB_PanUKBBR1_1	566	0.796547167690453	PC1 (9e-02)
c30240_PanUKBB_PanUKBBR1_1	566	6.73850553776331e-21	PC5 (1e-17)
c30250_PanUKBB_PanUKBBR1_1	566	3.21198823605967e-19	PC5 (3e-17)
c30260_PanUKBB_PanUKBBR1_1	566	2.27052170189363e-12	PC1 (1e-07)
c30270_PanUKBB_PanUKBBR1_1	566	2.97300653418244e-16	PC1 (2e-07)
c30280_PanUKBB_PanUKBBR1_1	566	3.19064847028985e-09	PC8 (5e-05)
c30290_PanUKBB_PanUKBBR1_1	566	2.27950929890104e-20	PC5 (5e-15)
c30300_PanUKBB_PanUKBBR1_1	566	4.99602908749952e-19	PC5 (2e-14)
c30500_PanUKBB_PanUKBBR1_1	566	0.968766764714905	PC5 (3e-01)
c30510_PanUKBB_PanUKBBR1_1	566	0.00019720220694765	PC11 (1e-03)
c30520_PanUKBB_PanUKBBR1_1	566	0.000107337266215013	PC11 (7e-05)
c30530_PanUKBB_PanUKBBR1_1	566	0.00451583846299878	PC3 (3e-03)
CA125_Folkersen_33067605_1	521	0.108236541098818	PC6 (3e-02)
CALC_Sakaue_doi1011012020102320213652_1	534	0.830176906415552	PC13 (8e-02)
CALC_SinnottArmstrong_33462484_1	547	5.53230348764438e-12	PC5 (2e-08)
CALCBLOCK_Sakaue_doi1011012020102320213652_1	534	0.145038968076509	PC12 (2e-01)
CAMPYLOENTERITIS_FinnGen_FinnGenR5_1	561	0.174709133602993	PC10 (3e-02)
CARDIAC_ARRHYTM_FinnGen_FinnGenR5_1	561	0.00869402217105738	PC10 (2e-02)
CASP8_Folkersen_33067605_1	441	0.284069109071894	PC7 (4e-02)
CASP8_Hoglund_31727947_1	566	0.31353915522386	PC13 (4e-02)
CASP8_Hoglund_31727947_2	566	0.696714554800998	PC12 (1e-01)
CATAR_Sakaue_doi1011012020102320213652_1	534	0.647898308424797	PC6 (6e-01)
CCL19_Enroth_25147954_1	330	0.65207065008199	PC3 (3e-02)
CCL19_Hoglund_31727947_1	566	0.584047453509772	PC9 (7e-02)
CCL20_Folkersen_33067605_1	441	0.560372492936348	PC11 (6e-02)
CCL20_Hoglund_31727947_1	566	0.696992701009196	PC9 (9e-02)
CCL20_Hoglund_31727947_2	566	0.278753600481854	PC2 (7e-03)
