T1	T2	bhat.dist
Atopic Dermatitis	IIM (Rothwell)	33.879525775998
Atopic Dermatitis	Nasal polyp	24.4599770950578
Atopic Dermatitis	Juvenile Dermatomyositis (Miller)	10.1883480207311
Atopic Dermatitis	Juvenile Dermatomyositis (Rothwell)	10.6863648731004
Atopic Dermatitis	Juvenile Idiopathic Arthritis	48.7520124259961
Atopic Dermatitis	Jo1+ Myositis (Rothwell)	15.8181127094347
Atopic Dermatitis	Primary sclerosing cholangitis	8.5067274219314
Atopic Dermatitis	Coeliac disease	17.383810924154
Atopic Dermatitis	Erythema nodosum	9.5494211044397
Atopic Dermatitis	Lichen planus	20.1443567258801
Atopic Dermatitis	Lichen sclerosus et atrophicus	8.04336866095529
Atopic Dermatitis	Localized scleroderma [morphea]	8.42268298194957
Atopic Dermatitis	Psoriasis	14.1115409913136
Atopic Dermatitis	Arthropathic psoriasis	10.8039322024182
Atopic Dermatitis	Rosacea	9.21389060533248
Atopic Dermatitis	Vitiligo	16.5801818368272
Atopic Dermatitis	Ankylosing spondylitis	5.52596349676691
Atopic Dermatitis	Juvenile rheuma	13.4246171268356
Atopic Dermatitis	Palindromic rheumatism	11.1493992845648
Atopic Dermatitis	Polymyalgia rheumatica	10.2019968418666
Atopic Dermatitis	Wegener granulomatosis	8.80002741639965
Atopic Dermatitis	Early-onset Myastenia Gravis	14.6905400699385
Atopic Dermatitis	Late-onset Myastenia Gravis	19.7955010474081
Atopic Dermatitis	Myastenia Gravis	31.7232936810504
Atopic Dermatitis	IIM (Miller)	19.0930582893216
Atopic Dermatitis	Glomerulonephritis	10.8442819080617
Atopic Dermatitis	IgG+ Neuromyelitis Optica	12.2507507596236
Atopic Dermatitis	Polymyositis (Miller)	13.5273348896283
Atopic Dermatitis	Polymyositis (Rothwell)	16.8390672612144
Atopic Dermatitis	Rheumatoid Arthritis	209.348682893494
Atopic Dermatitis	Biological medication for rheuma	33.5825615482716
Atopic Dermatitis	Sjögren's syndrome	45.2097322359774
Atopic Dermatitis	Systemic Lupus Erythematosus	272.296040289219
Atopic Dermatitis	Systemic Sclerosis	45.0137185310308
Atopic Dermatitis	Type 1 Diabetes	234.85592226293
Atopic Dermatitis	Ulcerative Colitis	168.420501504872
Atopic Dermatitis	Inflammation of eyelids	14.3114416025662
Atopic Dermatitis	Asthma	13.6129375952478
Crohn's Disease	Hyperthyroidism/Thyrotoxicosis	211.870169650074
Crohn's Disease	Hayfever/Allergic Rhinitis	348.981770003009
Crohn's Disease	Autoimmune Addison's disease	122.842756901129
Crohn's Disease	MPO+ AAV	87.2326878438515
Crohn's Disease	PR3+ AAV	86.3829990337567
Crohn's Disease	Autoimmune Thyroid disease	412.690605877272
Crohn's Disease	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	17.4994075540848
Crohn's Disease	Adult-onset Asthma	367.140547269684
Crohn's Disease	Childhood-onset Asthma	358.658145788143
Crohn's Disease	Atopic Dermatitis	255.018025145452
Crohn's Disease	Crohn's Disease	0
Crohn's Disease	Primary biliary cholangitis	49.9525968084692
Crohn's Disease	CR(E)ST syndrome	30.2462481198762
Crohn's Disease	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	343.891952196427
Crohn's Disease	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	48.7604100936759
Crohn's Disease	Certain disorders involving the immune mechanism	189.702064829971
Crohn's Disease	Idiopathic thrombocytopenic purpura	38.0268521464281
Crohn's Disease	Sarcoidosis	156.655865813453
Crohn's Disease	Dermatomyositis (Miller)	65.7414729675488
Crohn's Disease	Dermatomyositis (Rothwell)	76.453880266721
Crohn's Disease	Diabetic nephropathy	202.174456740037
Crohn's Disease	Peripheral atherosclerosis	320.301682569392
Crohn's Disease	Diabetic retinopathy	329.02470462496
Crohn's Disease	Type 2 diabetes	405.947097113224
Crohn's Disease	Autoimmune thyroiditis	58.4668679068163
Crohn's Disease	ANCA negative EGPA	63.4650442190169
Crohn's Disease	MPO+ EGPA	28.8273069196666
Crohn's Disease	Eosinophilic Granulomatosis with Polyangiitis	84.8298743556666
Crohn's Disease	Eosinophilic Esophagitis	121.090026394667
Crohn's Disease	Felty syndrome	32.6049361271156
Crohn's Disease	Diabethic neuropathy	175.041784570098
Crohn's Disease	Multiple Sclerosis	138.325736863996
Crohn's Disease	Gout	240.79232210037
Crohn's Disease	Hypothyroidism (congenital or acquired)	364.121288057622
Crohn's Disease	Inflammatory Bowel Disease	18.3699516640083
Crohn's Disease	IgA deficiency	98.3720555819407
Crohn's Disease	IIM (Rothwell)	160.588897156711
Crohn's Disease	Nasal polyp	230.774975809459
Crohn's Disease	Juvenile Dermatomyositis (Miller)	46.2437878212007
Crohn's Disease	Juvenile Dermatomyositis (Rothwell)	49.1719301863864
Crohn's Disease	Juvenile Idiopathic Arthritis	156.385267550848
Crohn's Disease	Jo1+ Myositis (Rothwell)	39.8342820036153
Crohn's Disease	Primary sclerosing cholangitis	79.9830247786192
Crohn's Disease	Coeliac disease	143.533561921179
Crohn's Disease	Erythema nodosum	40.6162300611776
Crohn's Disease	Lichen planus	175.528251125727
Crohn's Disease	Lichen sclerosus et atrophicus	113.545110444424
Crohn's Disease	Localized scleroderma [morphea]	27.9451876874554
Crohn's Disease	Psoriasis	240.02922369655
Crohn's Disease	Arthropathic psoriasis	163.783331478857
Crohn's Disease	Rosacea	97.1905241897137
Crohn's Disease	Vitiligo	32.9044087087429
Crohn's Disease	Ankylosing spondylitis	101.696587594611
Crohn's Disease	Juvenile rheuma	43.135898969578
Crohn's Disease	Palindromic rheumatism	25.7242419653309
Crohn's Disease	Polymyalgia rheumatica	165.557300389501
Crohn's Disease	Wegener granulomatosis	32.1155006570766
Crohn's Disease	Early-onset Myastenia Gravis	30.3701918987625
Crohn's Disease	Late-onset Myastenia Gravis	62.8058416685808
Crohn's Disease	Myastenia Gravis	151.824464774099
Crohn's Disease	IIM (Miller)	109.635471612984
Crohn's Disease	Glomerulonephritis	89.7682287969215
Crohn's Disease	IgG+ Neuromyelitis Optica	26.1249893033398
Crohn's Disease	Polymyositis (Miller)	48.1755007700568
Crohn's Disease	Polymyositis (Rothwell)	72.6505671074514
Crohn's Disease	Rheumatoid Arthritis	430.311133705631
Crohn's Disease	Biological medication for rheuma	148.696413637039
Crohn's Disease	Sjögren's syndrome	201.217160585558
Crohn's Disease	Systemic Lupus Erythematosus	427.163469364362
Crohn's Disease	Systemic Sclerosis	197.103408551088
Crohn's Disease	Type 1 Diabetes	386.579060073076
Crohn's Disease	Ulcerative Colitis	45.6823441847399
Crohn's Disease	Inflammation of eyelids	145.217419642982
Crohn's Disease	Asthma	354.692706947013
Primary biliary cholangitis	Hyperthyroidism/Thyrotoxicosis	10.8163825153792
Primary biliary cholangitis	Hayfever/Allergic Rhinitis	23.5319995570235
Primary biliary cholangitis	Autoimmune Addison's disease	11.6322561691392
Primary biliary cholangitis	MPO+ AAV	5.48344594482051
Primary biliary cholangitis	PR3+ AAV	6.92645721983105
Primary biliary cholangitis	Autoimmune Thyroid disease	14.1253583589984
Primary biliary cholangitis	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	4.65372969063243
Primary biliary cholangitis	Adult-onset Asthma	22.8340785570409
Primary biliary cholangitis	Childhood-onset Asthma	28.8518030731864
Primary biliary cholangitis	Atopic Dermatitis	18.3200446446701
Primary biliary cholangitis	Crohn's Disease	49.9525968084692
Primary biliary cholangitis	Primary biliary cholangitis	0
Primary biliary cholangitis	CR(E)ST syndrome	1.34277026541494
Primary biliary cholangitis	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	17.2195962425049
Primary biliary cholangitis	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	7.23613493520915
Primary biliary cholangitis	Certain disorders involving the immune mechanism	13.047406251473
Primary biliary cholangitis	Idiopathic thrombocytopenic purpura	4.15320064911045
Primary biliary cholangitis	Sarcoidosis	12.2747104016933
Primary biliary cholangitis	Dermatomyositis (Miller)	3.44906198172875
Primary biliary cholangitis	Dermatomyositis (Rothwell)	4.16396888083882
Primary biliary cholangitis	Diabetic nephropathy	12.0453680621456
Primary biliary cholangitis	Peripheral atherosclerosis	17.0960035812228
Primary biliary cholangitis	Diabetic retinopathy	16.3399939654756
Primary biliary cholangitis	Type 2 diabetes	21.1558875927508
Primary biliary cholangitis	Autoimmune thyroiditis	7.95579223750337
Primary biliary cholangitis	ANCA negative EGPA	14.7334791264842
Primary biliary cholangitis	MPO+ EGPA	7.16271051293463
Primary biliary cholangitis	Eosinophilic Granulomatosis with Polyangiitis	14.7902865277969
Primary biliary cholangitis	Eosinophilic Esophagitis	16.9044841617251
Primary biliary cholangitis	Felty syndrome	4.01061255497587
Primary biliary cholangitis	Diabethic neuropathy	11.9440611279301
Primary biliary cholangitis	Multiple Sclerosis	20.1724008950932
Primary biliary cholangitis	Gout	15.3445478210323
Primary biliary cholangitis	Hypothyroidism (congenital or acquired)	13.6078766676973
Primary biliary cholangitis	Inflammatory Bowel Disease	40.2749337357309
Primary biliary cholangitis	IgA deficiency	11.4491806579145
Primary biliary cholangitis	IIM (Rothwell)	3.53259523845653
Primary biliary cholangitis	Nasal polyp	20.7910542463815
Primary biliary cholangitis	Juvenile Dermatomyositis (Miller)	3.39525383285925
Primary biliary cholangitis	Juvenile Dermatomyositis (Rothwell)	5.5551501427592
Primary biliary cholangitis	Juvenile Idiopathic Arthritis	3.59702555238673
Primary biliary cholangitis	Jo1+ Myositis (Rothwell)	1.7935843221525
Primary biliary cholangitis	Primary sclerosing cholangitis	9.59781398131591
Primary biliary cholangitis	Coeliac disease	12.7348934872717
Primary biliary cholangitis	Erythema nodosum	6.00557908899569
Primary biliary cholangitis	Lichen planus	15.5346556735217
Primary biliary cholangitis	Lichen sclerosus et atrophicus	10.7670626367181
Primary biliary cholangitis	Localized scleroderma [morphea]	3.61679340178713
Primary biliary cholangitis	Psoriasis	14.5057444022868
Primary biliary cholangitis	Arthropathic psoriasis	8.9724649711503
Primary biliary cholangitis	Rosacea	11.0772727341877
Primary biliary cholangitis	Vitiligo	6.10387225059845
Primary biliary cholangitis	Ankylosing spondylitis	14.9013925455889
Primary biliary cholangitis	Juvenile rheuma	4.18963720907508
Primary biliary cholangitis	Palindromic rheumatism	5.31381966293033
Primary biliary cholangitis	Polymyalgia rheumatica	10.5856334591083
Primary biliary cholangitis	Wegener granulomatosis	1.58407574973535
Primary biliary cholangitis	Early-onset Myastenia Gravis	1.98144727952138
Primary biliary cholangitis	Late-onset Myastenia Gravis	4.21185719376865
Primary biliary cholangitis	Myastenia Gravis	6.71534208146182
Primary biliary cholangitis	IIM (Miller)	3.7501346885531
Primary biliary cholangitis	Glomerulonephritis	8.11701402681183
Primary biliary cholangitis	IgG+ Neuromyelitis Optica	2.85729305770101
Primary biliary cholangitis	Polymyositis (Miller)	2.21388645003136
Primary biliary cholangitis	Polymyositis (Rothwell)	1.21259708284655
Primary biliary cholangitis	Rheumatoid Arthritis	12.7974393124032
Primary biliary cholangitis	Biological medication for rheuma	6.71217264992101
Primary biliary cholangitis	Sjögren's syndrome	3.42185513727251
Primary biliary cholangitis	Systemic Lupus Erythematosus	21.7663547492869
Primary biliary cholangitis	Systemic Sclerosis	4.28296107999105
Primary biliary cholangitis	Type 1 Diabetes	21.2318598211438
Primary biliary cholangitis	Ulcerative Colitis	32.3688960391977
Primary biliary cholangitis	Inflammation of eyelids	15.1236195190919
Primary biliary cholangitis	Asthma	21.6090035321213
CR(E)ST syndrome	Hyperthyroidism/Thyrotoxicosis	10.7381736429793
CR(E)ST syndrome	Hayfever/Allergic Rhinitis	13.3856320408957
CR(E)ST syndrome	Autoimmune Addison's disease	12.804749476159
CR(E)ST syndrome	MPO+ AAV	6.77660811289284
CR(E)ST syndrome	PR3+ AAV	5.32441847102495
CR(E)ST syndrome	Autoimmune Thyroid disease	13.9220182160756
CR(E)ST syndrome	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	2.99484158916148
CR(E)ST syndrome	Adult-onset Asthma	13.9875046157845
CR(E)ST syndrome	Childhood-onset Asthma	15.9560481890607
CR(E)ST syndrome	Atopic Dermatitis	9.27448631514478
CR(E)ST syndrome	Crohn's Disease	30.2462481198762
CR(E)ST syndrome	Primary biliary cholangitis	1.34277026541494
CR(E)ST syndrome	CR(E)ST syndrome	0
CR(E)ST syndrome	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	11.6085769364474
CR(E)ST syndrome	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	5.20775506545387
CR(E)ST syndrome	Certain disorders involving the immune mechanism	8.82850906230094
CR(E)ST syndrome	Idiopathic thrombocytopenic purpura	3.06963105274158
CR(E)ST syndrome	Sarcoidosis	8.52191928560254
CR(E)ST syndrome	Dermatomyositis (Miller)	3.35505112597059
CR(E)ST syndrome	Dermatomyositis (Rothwell)	4.04286753169268
CR(E)ST syndrome	Diabetic nephropathy	9.4444711107903
CR(E)ST syndrome	Peripheral atherosclerosis	10.6313780070009
CR(E)ST syndrome	Diabetic retinopathy	11.506600303866
CR(E)ST syndrome	Type 2 diabetes	14.1588312187705
CR(E)ST syndrome	Autoimmune thyroiditis	9.7889084299142
CR(E)ST syndrome	ANCA negative EGPA	11.0405838961286
CR(E)ST syndrome	MPO+ EGPA	6.35133728723981
CR(E)ST syndrome	Eosinophilic Granulomatosis with Polyangiitis	11.1480284971858
CR(E)ST syndrome	Eosinophilic Esophagitis	8.61430489743637
CR(E)ST syndrome	Felty syndrome	4.35306974256758
CR(E)ST syndrome	Diabethic neuropathy	9.62334284714797
CR(E)ST syndrome	Multiple Sclerosis	10.2096599620819
CR(E)ST syndrome	Gout	9.51762770563909
CR(E)ST syndrome	Hypothyroidism (congenital or acquired)	12.0601079209686
CR(E)ST syndrome	Inflammatory Bowel Disease	25.4068294779412
CR(E)ST syndrome	IgA deficiency	9.20291023421421
CR(E)ST syndrome	IIM (Rothwell)	4.19764945177371
CR(E)ST syndrome	Nasal polyp	13.0288351514729
CR(E)ST syndrome	Juvenile Dermatomyositis (Miller)	3.60783691381549
CR(E)ST syndrome	Juvenile Dermatomyositis (Rothwell)	3.96516297708376
CR(E)ST syndrome	Juvenile Idiopathic Arthritis	5.0989678462102
CR(E)ST syndrome	Jo1+ Myositis (Rothwell)	3.30728035504618
CR(E)ST syndrome	Primary sclerosing cholangitis	6.31828353284125
CR(E)ST syndrome	Coeliac disease	8.51310759027609
CR(E)ST syndrome	Erythema nodosum	4.08239262662491
CR(E)ST syndrome	Lichen planus	10.7219540185726
CR(E)ST syndrome	Lichen sclerosus et atrophicus	6.85784329793094
CR(E)ST syndrome	Localized scleroderma [morphea]	2.62879054174919
CR(E)ST syndrome	Psoriasis	9.06972692974731
CR(E)ST syndrome	Arthropathic psoriasis	5.96501046395957
CR(E)ST syndrome	Rosacea	5.79750430318589
CR(E)ST syndrome	Vitiligo	7.68569925165401
CR(E)ST syndrome	Ankylosing spondylitis	7.36710861470701
CR(E)ST syndrome	Juvenile rheuma	4.33161862808915
CR(E)ST syndrome	Palindromic rheumatism	5.42090990938978
CR(E)ST syndrome	Polymyalgia rheumatica	6.81505126861855
CR(E)ST syndrome	Wegener granulomatosis	1.65767701880688
CR(E)ST syndrome	Early-onset Myastenia Gravis	3.97645490779232
CR(E)ST syndrome	Late-onset Myastenia Gravis	5.64142516738496
CR(E)ST syndrome	Myastenia Gravis	7.5776517927756
CR(E)ST syndrome	IIM (Miller)	4.27670343977957
CR(E)ST syndrome	Glomerulonephritis	5.98726738670123
CR(E)ST syndrome	IgG+ Neuromyelitis Optica	3.33607590230061
CR(E)ST syndrome	Polymyositis (Miller)	3.19645173844795
CR(E)ST syndrome	Polymyositis (Rothwell)	2.10516609757354
CR(E)ST syndrome	Rheumatoid Arthritis	15.3753605631828
CR(E)ST syndrome	Biological medication for rheuma	6.34351711061161
CR(E)ST syndrome	Sjögren's syndrome	3.20261204375232
CR(E)ST syndrome	Systemic Lupus Erythematosus	16.418597396286
CR(E)ST syndrome	Systemic Sclerosis	3.79907070272246
CR(E)ST syndrome	Type 1 Diabetes	20.107570256059
CR(E)ST syndrome	Ulcerative Colitis	21.581271648426
CR(E)ST syndrome	Inflammation of eyelids	9.01127567003856
CR(E)ST syndrome	Asthma	13.2525915021285
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Hyperthyroidism/Thyrotoxicosis	39.505056504023
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Hayfever/Allergic Rhinitis	64.4046954976802
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Autoimmune Addison's disease	35.3016379000229
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	MPO+ AAV	17.7959451559547
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	PR3+ AAV	9.14501133546445
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Autoimmune Thyroid disease	147.813795719411
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	10.4560704231034
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Adult-onset Asthma	76.1531956673785
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Childhood-onset Asthma	206.624688593808
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Atopic Dermatitis	21.7286126530775
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Crohn's Disease	343.891952196427
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Primary biliary cholangitis	17.2195962425049
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	CR(E)ST syndrome	11.6085769364474
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	0
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	9.44066502679646
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Certain disorders involving the immune mechanism	5.36394361819718
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Idiopathic thrombocytopenic purpura	9.08469569149908
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Sarcoidosis	6.33304040975361
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Dermatomyositis (Miller)	10.5816871198759
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Dermatomyositis (Rothwell)	10.3978686468849
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Diabetic nephropathy	14.707452688346
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Peripheral atherosclerosis	6.86440981818158
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Diabetic retinopathy	10.6052788977162
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Type 2 diabetes	13.7001400343911
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Autoimmune thyroiditis	19.932799649464
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	ANCA negative EGPA	24.4256357253247
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	MPO+ EGPA	13.0876227330303
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Eosinophilic Granulomatosis with Polyangiitis	26.7826211621909
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Eosinophilic Esophagitis	19.5897134341177
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Felty syndrome	12.942350722524
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Diabethic neuropathy	13.4251658606338
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Multiple Sclerosis	29.8597596606
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Gout	4.71529626107166
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Hypothyroidism (congenital or acquired)	58.1926359747044
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Inflammatory Bowel Disease	409.498837924335
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	IgA deficiency	13.5186645143473
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	IIM (Rothwell)	25.1547666386189
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Nasal polyp	47.0460497592022
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Juvenile Dermatomyositis (Miller)	8.82335802219927
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Juvenile Dermatomyositis (Rothwell)	9.35056885562639
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Juvenile Idiopathic Arthritis	38.636847605409
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Jo1+ Myositis (Rothwell)	15.601414794294
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Primary sclerosing cholangitis	7.55199531178961
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Coeliac disease	8.06559861950834
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Erythema nodosum	7.55117793596799
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Lichen planus	10.5009211520974
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Lichen sclerosus et atrophicus	5.82506764037484
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Localized scleroderma [morphea]	9.63284294048906
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Psoriasis	1.6921344345459
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Arthropathic psoriasis	4.23059266107344
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Rosacea	7.78852025706503
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Vitiligo	14.6933205304759
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Ankylosing spondylitis	12.3951228556603
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Juvenile rheuma	10.9629397874491
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Palindromic rheumatism	10.7039716267097
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Polymyalgia rheumatica	4.01820051695038
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Wegener granulomatosis	8.57860966805851
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Early-onset Myastenia Gravis	13.8279901019257
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Late-onset Myastenia Gravis	14.6249563206775
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Myastenia Gravis	18.4658132756173
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	IIM (Miller)	15.5409697831107
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Glomerulonephritis	6.05278323653902
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	IgG+ Neuromyelitis Optica	13.3480221701422
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Polymyositis (Miller)	14.2111782615627
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Polymyositis (Rothwell)	15.0504318667305
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Rheumatoid Arthritis	330.075217316462
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Biological medication for rheuma	23.8596913560246
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Sjögren's syndrome	46.4498126844298
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Systemic Lupus Erythematosus	347.017398644058
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Systemic Sclerosis	48.0699212024466
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Type 1 Diabetes	318.849601143524
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Ulcerative Colitis	227.520264679384
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Inflammation of eyelids	7.81381706093227
Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	Asthma	80.9338977242924
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Hyperthyroidism/Thyrotoxicosis	12.4701727941606
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Hayfever/Allergic Rhinitis	10.1951636106459
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Autoimmune Addison's disease	15.5757167858407
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	MPO+ AAV	8.08446449976129
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	PR3+ AAV	2.31599276729352
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Autoimmune Thyroid disease	16.0243432848694
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	2.76306202504784
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Adult-onset Asthma	9.89184929105953
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Childhood-onset Asthma	14.3844045791892
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Atopic Dermatitis	8.06535707417524
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Crohn's Disease	48.7604100936759
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Primary biliary cholangitis	7.23613493520915
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	CR(E)ST syndrome	5.20775506545387
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	9.44066502679646
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	0
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Certain disorders involving the immune mechanism	5.94473892024603
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Idiopathic thrombocytopenic purpura	2.20566714074162
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Sarcoidosis	6.43336237385029
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Dermatomyositis (Miller)	4.7455627468157
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Dermatomyositis (Rothwell)	6.17920864141978
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Diabetic nephropathy	8.90003790801006
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Peripheral atherosclerosis	8.79509565114076
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Diabetic retinopathy	10.0755159728972
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Type 2 diabetes	11.6894453388689
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Autoimmune thyroiditis	11.110664949355
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	ANCA negative EGPA	10.447801259399
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	MPO+ EGPA	5.25430791601191
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Eosinophilic Granulomatosis with Polyangiitis	9.92534151688889
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Eosinophilic Esophagitis	5.54903403049447
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Felty syndrome	5.53981805206761
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Diabethic neuropathy	8.94540138408348
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Multiple Sclerosis	12.6273957204457
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Gout	6.04336244878771
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Hypothyroidism (congenital or acquired)	11.5059584893186
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	Inflammatory Bowel Disease	34.9259200925622
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	IgA deficiency	9.63949035418456
Other and unspecified disorders involving the immune mechanism, not elsewhere classified	IIM (Rothwell)	7.94438437819813
