query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC	ncopies
query_1	TRUE	0.00933579889114196	76	229	6	0.0262008733624454	0.0789473684210526	GO:0002718	GO:BP	regulation of cytokine production involved in immune response	16592	1368	GO:0001817|GO:0002367|GO:0002700	IDA,ISS IBA,IDA,IBA,IBA,IDA	ENSG00000179630,ENSG00000127666,ENSG00000136634,ENSG00000157873,ENSG00000150637,ENSG00000115604	LACC1, CD226, TICAM1, IL10, TNFRSF14, IL18R1	PC9	1
query_1	TRUE	0.00941145999467487	29	229	4	0.0174672489082969	0.137931034482759	GO:0042088	GO:BP	T-helper 1 type immune response	16592	11566	GO:0002460	IDA ISS TAS,ISS,IDA ISS,IDA	ENSG00000113302,ENSG00000172724,ENSG00000162594,ENSG00000115604	IL23R, IL18R1, IL12B, CCL19	PC9	2
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0002902	GO:BP	regulation of B cell apoptotic process	16592	1545	GO:0001783|GO:0070228	IMP,IDA,IBA	ENSG00000172057,ENSG00000136634,ENSG00000136573	ORMDL3, IL10, BLK	PC9	3
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0070431	GO:BP	nucleotide-binding oligomerization domain containing 2 signaling pathway	16592	18910	GO:0070423	ISS,IDA,IMP IBA	ENSG00000139370,ENSG00000179630,ENSG00000134242	SLC15A4, LACC1, PTPN22	PC9	3
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0045346	GO:BP	regulation of MHC class II biosynthetic process	16592	13276	GO:0010556|GO:0045342	IDA TAS,IDA,ISS	ENSG00000136634,ENSG00000163737,ENSG00000096968	IL10, PF4, JAK2	PC9	2
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0032725	GO:BP	positive regulation of granulocyte macrophage colony-stimulating factor production	16592	8998	GO:0001819|GO:0032604|GO:0032645|GO:0051247	IMP,IDA,IC	ENSG00000172575,ENSG00000113302,ENSG00000162594	RASGRP1, IL23R, IL12B	PC9	3
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0090713	GO:BP	immunological memory process	16592	21634	GO:0002376|GO:0006955	IDA,ISS,ISS	ENSG00000157873,ENSG00000113302,ENSG00000162594	TNFRSF14, IL23R, IL12B	PC9	2
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0002836	GO:BP	positive regulation of response to tumor cell	16592	1479	GO:0002347|GO:0002833|GO:0002834	IDA,IMP,IMP IBA	ENSG00000113302,ENSG00000120217,ENSG00000150637	CD226, IL12B, CD274	PC9	1
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:0002839	GO:BP	positive regulation of immune response to tumor cell	16592	1482	GO:0002418|GO:0002836|GO:0002837|GO:0050778	IDA,IMP,IMP IBA	ENSG00000113302,ENSG00000120217,ENSG00000150637	CD226, IL12B, CD274	PC9	1
query_1	TRUE	0.00956154597585262	13	229	3	0.0131004366812227	0.230769230769231	GO:2001267	GO:BP	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	16592	30409	GO:0043281	IMP,ISS,IMP	ENSG00000100985,ENSG00000096968,ENSG00000116288	PARK7, MMP9, JAK2	PC9	2
query_1	TRUE	1.69399079872916e-14	98	133	20	0.150375939849624	0.204081632653061	KEGG:04061	KEGG	Viral protein interaction with cytokine and cytokine receptor	8000	235	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000160683,ENSG00000125735,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000157873,ENSG00000100385,ENSG00000115607,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000115604	CXCR5, TNFSF14, IL10, IL19, IL20, TNFRSF14, IL2RB, IL18R1, IL18RAP, CXCR1, CXCR2, CCL20, CXCL3, CXCL5, PPBP, PF4, CCR6, CCL21, CCL19, CCL27	PC9	4
query_1	TRUE	3.70805312699457e-13	293	133	29	0.218045112781955	0.0989761092150171	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8000	234	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000160683,ENSG00000141655,ENSG00000125735,ENSG00000117560,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000157873,ENSG00000183682,ENSG00000081985,ENSG00000159128,ENSG00000100385,ENSG00000115607,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000138684,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000145777,ENSG00000113302,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000162594,ENSG00000115604	CXCR5, TNFRSF11A, TNFSF14, FASLG, IL10, IL19, IL20, TNFRSF14, BMP8A, IL12RB2, IL23R, IFNGR2, IL2RB, IL18R1, IL18RAP, CXCR1, CXCR2, CCL20, IL21, CXCL3, CXCL5, PPBP, PF4, TSLP, IL12B, CCR6, CCL21, CCL19, CCL27	PC9	4
query_1	TRUE	1.06200524255793e-06	190	133	17	0.12781954887218	0.0894736842105263	KEGG:04062	KEGG	Chemokine signaling pathway	8000	236	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000160683,ENSG00000002330,ENSG00000167083,ENSG00000105647,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000109320,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968	CXCR5, BAD, GNGT2, PIK3R2, CXCR1, CXCR2, CCL20, NFKB1, CXCL3, CXCL5, PPBP, PF4, CCR6, CCL21, CCL19, CCL27, JAK2	PC9	3
query_1	TRUE	3.5852521816227e-06	62	133	10	0.075187969924812	0.161290322580645	KEGG:05321	KEGG	Inflammatory bowel disease	8000	459	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000107485,ENSG00000136634,ENSG00000081985,ENSG00000159128,ENSG00000115607,ENSG00000109320,ENSG00000138684,ENSG00000113302,ENSG00000162594,ENSG00000115604	GATA3, IL10, IL12RB2, IL23R, IFNGR2, IL18R1, IL18RAP, NFKB1, IL21, IL12B	PC9	4
query_1	TRUE	1.40721696614613e-05	112	133	12	0.0902255639097744	0.107142857142857	KEGG:04668	KEGG	TNF signaling pathway	8000	322	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000165806,ENSG00000162302,ENSG00000170345,ENSG00000105647,ENSG00000100985,ENSG00000115009,ENSG00000109320,ENSG00000163734,ENSG00000163735,ENSG00000125347,ENSG00000056558,ENSG00000115604	CASP7, RPS6KA4, FOS, PIK3R2, MMP9, IL18R1, CCL20, NFKB1, CXCL3, CXCL5, IRF1, TRAF1	PC9	4
query_1	TRUE	6.30017871432442e-05	529	133	25	0.18796992481203	0.0472589792060492	KEGG:05200	KEGG	Pathways in cancer	8000	431	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000165806,ENSG00000134954,ENSG00000002330,ENSG00000123374,ENSG00000170345,ENSG00000172575,ENSG00000167083,ENSG00000105647,ENSG00000245848,ENSG00000105550,ENSG00000117560,ENSG00000081985,ENSG00000100985,ENSG00000159128,ENSG00000100385,ENSG00000153094,ENSG00000138448,ENSG00000109320,ENSG00000081059,ENSG00000113302,ENSG00000055130,ENSG00000056558,ENSG00000096968,ENSG00000162594,ENSG00000087460	CASP7, ETS1, BAD, CDK2, FOS, RASGRP1, GNGT2, PIK3R2, CEBPA, FGF21, FASLG, IL12RB2, IL23R, MMP9, GNAS, IFNGR2, IL2RB, BCL2L11, ITGAV, NFKB1, TCF7, IL12B, CUL1, TRAF1, JAK2	PC9	4
query_1	TRUE	8.97176252212715e-05	162	133	13	0.0977443609022556	0.0802469135802469	KEGG:04630	KEGG	JAK-STAT signaling pathway	8000	312	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000105647,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000081985,ENSG00000159128,ENSG00000100385,ENSG00000138684,ENSG00000145777,ENSG00000113302,ENSG00000164485,ENSG00000096968,ENSG00000162594	PIK3R2, IL10, IL19, IL20, IL12RB2, IL23R, IFNGR2, IL2RB, IL21, TSLP, IL12B, IL22RA2, JAK2	PC9	4
query_1	TRUE	0.000124275820669253	76	133	9	0.0676691729323308	0.118421052631579	KEGG:05133	KEGG	Pertussis	8000	408	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000165806,ENSG00000170345,ENSG00000140968,ENSG00000127666,ENSG00000136634,ENSG00000109320,ENSG00000163735,ENSG00000125347,ENSG00000113302	CASP7, FOS, IRF8, TICAM1, IL10, NFKB1, CXCL5, IRF1, IL12B	PC9	3
query_1	TRUE	0.000410746811416534	89	133	9	0.0676691729323308	0.101123595505618	KEGG:05235	KEGG	PD-L1 expression and PD-1 checkpoint pathway in cancer	8000	456	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000170345,ENSG00000172575,ENSG00000105647,ENSG00000127666,ENSG00000123685,ENSG00000159128,ENSG00000109320,ENSG00000096968,ENSG00000120217	FOS, RASGRP1, PIK3R2, TICAM1, BATF3, IFNGR2, NFKB1, JAK2, CD274	PC9	3
query_1	TRUE	0.000559843778142935	72	133	8	0.0601503759398496	0.111111111111111	KEGG:05140	KEGG	Leishmaniasis	8000	411	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000170345,ENSG00000143226,ENSG00000203747,ENSG00000136634,ENSG00000159128,ENSG00000109320,ENSG00000113302,ENSG00000096968	FOS, FCGR2A, FCGR3A, IL10, IFNGR2, NFKB1, IL12B, JAK2	PC9	4
query_1	TRUE	0.000933286018668775	101	133	9	0.0676691729323308	0.0891089108910891	KEGG:05142	KEGG	Chagas disease	8000	412	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000170345,ENSG00000105647,ENSG00000127666,ENSG00000117560,ENSG00000136634,ENSG00000159128,ENSG00000109320,ENSG00000113302,ENSG00000087460	FOS, PIK3R2, TICAM1, FASLG, IL10, GNAS, IFNGR2, NFKB1, IL12B	PC9	4
query_1	TRUE	0.0021728932252338	89	133	8	0.0601503759398496	0.0898876404494382	KEGG:04658	KEGG	Th1 and Th2 cell differentiation	8000	316	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000107485,ENSG00000170345,ENSG00000081985,ENSG00000159128,ENSG00000100385,ENSG00000109320,ENSG00000113302,ENSG00000096968	GATA3, FOS, IL12RB2, IFNGR2, IL2RB, NFKB1, IL12B, JAK2	PC9	4
query_1	TRUE	0.00259799222660688	70	133	7	0.0526315789473684	0.1	KEGG:04917	KEGG	Prolactin signaling pathway	8000	353	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000180176,ENSG00000170345,ENSG00000141655,ENSG00000105647,ENSG00000109320,ENSG00000125347,ENSG00000096968	TH, FOS, TNFRSF11A, PIK3R2, NFKB1, IRF1, JAK2	PC9	3
query_1	TRUE	0.00259799222660688	175	133	11	0.0827067669172932	0.0628571428571429	KEGG:05152	KEGG	Tuberculosis	8000	418	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000002330,ENSG00000111540,ENSG00000140678,ENSG00000143226,ENSG00000203747,ENSG00000136634,ENSG00000159128,ENSG00000109320,ENSG00000113302,ENSG00000187796,ENSG00000096968	BAD, RAB5B, ITGAX, FCGR2A, FCGR3A, IL10, IFNGR2, NFKB1, IL12B, CARD9, JAK2	PC9	4
query_1	TRUE	0.0035406821088357	214	133	12	0.0902255639097744	0.0560747663551402	KEGG:05417	KEGG	Lipid and atherosclerosis	8000	470	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000165806,ENSG00000002330,ENSG00000170345,ENSG00000105647,ENSG00000127666,ENSG00000173110,ENSG00000117560,ENSG00000100985,ENSG00000109320,ENSG00000163734,ENSG00000113302,ENSG00000096968	CASP7, BAD, FOS, PIK3R2, TICAM1, HSPA6, FASLG, MMP9, NFKB1, CXCL3, IL12B, JAK2	PC9	3
query_1	TRUE	0.00422398957957183	102	133	8	0.0601503759398496	0.0784313725490196	KEGG:04064	KEGG	NF-kappa B signaling pathway	8000	237	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000141655,ENSG00000127666,ENSG00000125735,ENSG00000109320,ENSG00000163734,ENSG00000056558,ENSG00000137077,ENSG00000172724	TNFRSF11A, TICAM1, TNFSF14, NFKB1, CXCL3, TRAF1, CCL21, CCL19	PC9	2
query_1	TRUE	0.00454162662983763	104	133	8	0.0601503759398496	0.0769230769230769	KEGG:04659	KEGG	Th17 cell differentiation	8000	317	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000107485,ENSG00000170345,ENSG00000159128,ENSG00000100385,ENSG00000109320,ENSG00000138684,ENSG00000096968,ENSG00000162594	GATA3, FOS, IL23R, IFNGR2, IL2RB, NFKB1, IL21, JAK2	PC9	3
query_1	TRUE	0.00560306805807282	136	133	9	0.0676691729323308	0.0661764705882353	KEGG:04210	KEGG	Apoptosis	8000	267	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000165806,ENSG00000002330,ENSG00000170345,ENSG00000103811,ENSG00000105647,ENSG00000117560,ENSG00000153094,ENSG00000109320,ENSG00000056558	CASP7, BAD, FOS, CTSH, PIK3R2, FASLG, BCL2L11, NFKB1, TRAF1	PC9	1
query_1	TRUE	0.00623195349199965	139	133	9	0.0676691729323308	0.0647482014388489	KEGG:05162	KEGG	Measles	8000	421	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000002330,ENSG00000123374,ENSG00000170345,ENSG00000105647,ENSG00000173110,ENSG00000117560,ENSG00000100385,ENSG00000109320,ENSG00000113302	BAD, CDK2, FOS, PIK3R2, HSPA6, FASLG, IL2RB, NFKB1, IL12B	PC9	4
query_1	TRUE	0.00751864899941144	88	133	7	0.0526315789473684	0.0795454545454545	KEGG:05323	KEGG	Rheumatoid arthritis	8000	461	KEGG:00000	KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG	ENSG00000170345,ENSG00000005844,ENSG00000141655,ENSG00000163599,ENSG00000115009,ENSG00000163734,ENSG00000163735	FOS, ITGAL, TNFRSF11A, CTLA4, CCL20, CXCL3, CXCL5	PC9	2
query_1	TRUE	1.59010357385817e-08	57	153	12	0.0784313725490196	0.210526315789474	REAC:R-HSA-380108	REAC	Chemokine receptors bind chemokines	10622	323	REAC:R-HSA-375276	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000160683,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000213927	CXCR5, CXCR1, CXCR2, CCL20, CXCL3, CXCL5, PPBP, PF4, CCR6, CCL21, CCL19, CCL27	PC9	3
query_1	TRUE	2.61758312814938e-07	2038	153	62	0.405228758169935	0.0304219823356232	REAC:R-HSA-168256	REAC	Immune System	10622	1071	REAC:0000000	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000136754,ENSG00000107485,ENSG00000139370,ENSG00000111540,ENSG00000170345,ENSG00000172575,ENSG00000103811,ENSG00000005844,ENSG00000140678,ENSG00000140968,ENSG00000172057,ENSG00000141655,ENSG00000099817,ENSG00000105647,ENSG00000105649,ENSG00000216490,ENSG00000127666,ENSG00000186431,ENSG00000189430,ENSG00000240403,ENSG00000125735,ENSG00000134242,ENSG00000179914,ENSG00000143226,ENSG00000173110,ENSG00000203747,ENSG00000117560,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000157873,ENSG00000081985,ENSG00000100985,ENSG00000159128,ENSG00000185651,ENSG00000100385,ENSG00000100321,ENSG00000115607,ENSG00000153094,ENSG00000138448,ENSG00000163599,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000109320,ENSG00000138684,ENSG00000163736,ENSG00000145777,ENSG00000125347,ENSG00000113302,ENSG00000164485,ENSG00000112486,ENSG00000055130,ENSG00000136573,ENSG00000187796,ENSG00000172724,ENSG00000096968,ENSG00000120217,ENSG00000069493,ENSG00000150637,ENSG00000162594,ENSG00000115604	ABI1, GATA3, SLC15A4, RAB5B, CLEC2D, FOS, RASGRP1, CTSH, ITGAL, ITGAX, IRF8, ORMDL3, TNFRSF11A, CD226, POLR2E, PIK3R2, RAB3A, IFI30, TICAM1, FCAR, NCR1, KIR3DL2, TNFSF14, PTPN22, ITLN1, FCGR2A, HSPA6, FCGR3A, FASLG, IL10, IL19, IL20, TNFRSF14, IL12RB2, IL23R, MMP9, IFNGR2, UBE2L3, IL2RB, SYNGR1, IL18R1, IL18RAP, BCL2L11, ITGAV, CTLA4, CXCR1, CXCR2, CCL20, NFKB1, IL21, PPBP, TSLP, IRF1, IL12B, IL22RA2, CCR6, CUL1, BLK, CARD9, CCL19, JAK2, CD274	PC9	4
query_1	TRUE	3.1712216142642e-06	696	153	31	0.202614379084967	0.0445402298850575	REAC:R-HSA-1280215	REAC	Cytokine Signaling in Immune system	10622	393	REAC:R-HSA-168256	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000107485,ENSG00000170345,ENSG00000140678,ENSG00000140968,ENSG00000141655,ENSG00000105647,ENSG00000216490,ENSG00000125735,ENSG00000117560,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000157873,ENSG00000081985,ENSG00000100985,ENSG00000159128,ENSG00000100385,ENSG00000115607,ENSG00000153094,ENSG00000115009,ENSG00000109320,ENSG00000138684,ENSG00000145777,ENSG00000125347,ENSG00000113302,ENSG00000164485,ENSG00000055130,ENSG00000172724,ENSG00000096968,ENSG00000162594,ENSG00000115604	GATA3, FOS, ITGAX, IRF8, TNFRSF11A, PIK3R2, IFI30, TNFSF14, FASLG, IL10, IL19, IL20, TNFRSF14, IL12RB2, IL23R, MMP9, IFNGR2, IL2RB, IL18R1, IL18RAP, BCL2L11, CCL20, NFKB1, IL21, TSLP, IRF1, IL12B, IL22RA2, CUL1, CCL19, JAK2	PC9	4
query_1	TRUE	2.96517698096499e-05	459	153	23	0.150326797385621	0.0501089324618736	REAC:R-HSA-449147	REAC	Signaling by Interleukins	10622	2054	REAC:R-HSA-1280215	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000107485,ENSG00000170345,ENSG00000140678,ENSG00000105647,ENSG00000117560,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000081985,ENSG00000100985,ENSG00000100385,ENSG00000115607,ENSG00000115009,ENSG00000109320,ENSG00000138684,ENSG00000145777,ENSG00000113302,ENSG00000164485,ENSG00000055130,ENSG00000172724,ENSG00000096968,ENSG00000162594,ENSG00000115604	GATA3, FOS, ITGAX, PIK3R2, FASLG, IL10, IL19, IL20, IL12RB2, IL23R, MMP9, IL2RB, IL18R1, IL18RAP, CCL20, NFKB1, IL21, TSLP, IL12B, IL22RA2, CUL1, CCL19, JAK2	PC9	4
query_1	TRUE	0.000120503307851676	195	153	14	0.0915032679738562	0.0717948717948718	REAC:R-HSA-375276	REAC	Peptide ligand-binding receptors	10622	1578	REAC:R-HSA-373076	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000160683,ENSG00000124205,ENSG00000278195,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000213927	CXCR5, EDN3, SSTR3, CXCR1, CXCR2, CCL20, CXCL3, CXCL5, PPBP, PF4, CCR6, CCL21, CCL19, CCL27	PC9	2
query_1	TRUE	0.000535983717388561	398	153	19	0.124183006535948	0.0477386934673367	REAC:R-HSA-418594	REAC	G alpha (i) signalling events	10622	899	REAC:R-HSA-388396	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000160683,ENSG00000167083,ENSG00000090104,ENSG00000278195,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000130561,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000120436,ENSG00000160360,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000087460	CXCR5, GNGT2, RGS1, GNAS, SSTR3, CXCR1, CXCR2, CCL20, SAG, CXCL3, CXCL5, PPBP, PF4, CCR6, GPR31, GPSM1, CCL21, CCL19, CCL27	PC9	2
query_1	TRUE	0.00308063344639948	110	153	9	0.0588235294117647	0.0818181818181818	REAC:R-HSA-6785807	REAC	Interleukin-4 and Interleukin-13 signaling	10622	1148	REAC:R-HSA-449147	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000107485,ENSG00000170345,ENSG00000140678,ENSG00000117560,ENSG00000136634,ENSG00000100985,ENSG00000113302,ENSG00000096968,ENSG00000162594	GATA3, FOS, ITGAX, FASLG, IL10, IL23R, MMP9, IL12B, JAK2	PC9	4
query_1	TRUE	0.00716880045806533	328	153	15	0.0980392156862745	0.0457317073170732	REAC:R-HSA-373076	REAC	Class A/1 (Rhodopsin-like receptors)	10622	340	REAC:R-HSA-500792	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	ENSG00000160683,ENSG00000124205,ENSG00000278195,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000120436,ENSG00000137077,ENSG00000172724,ENSG00000213927	CXCR5, EDN3, SSTR3, CXCR1, CXCR2, CCL20, CXCL3, CXCL5, PPBP, PF4, CCR6, GPR31, CCL21, CCL19, CCL27	PC9	2
query_1	TRUE	2.20521204920157e-05	165	124	15	0.120967741935484	0.0909090909090909	WP:WP3929	WP	Chemokine signaling pathway	7562	218	WP:000000	WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP	ENSG00000160683,ENSG00000167083,ENSG00000105647,ENSG00000180871,ENSG00000115009,ENSG00000109320,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968	CXCR5, GNGT2, PIK3R2, CXCR2, CCL20, NFKB1, CXCL3, CXCL5, PPBP, PF4, CCR6, CCL21, CCL19, CCL27, JAK2	PC9	3
query_1	TRUE	0.00139059960839753	279	124	16	0.129032258064516	0.0573476702508961	WP:WP4754	WP	IL-18 signaling pathway	7562	441	WP:000000	WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP,WP	ENSG00000002330,ENSG00000170345,ENSG00000174951,ENSG00000117560,ENSG00000136634,ENSG00000100985,ENSG00000115607,ENSG00000115009,ENSG00000109320,ENSG00000163734,ENSG00000125347,ENSG00000113302,ENSG00000104415,ENSG00000056558,ENSG00000172724,ENSG00000115604	BAD, FOS, FUT1, FASLG, IL10, MMP9, IL18R1, IL18RAP, CCL20, NFKB1, CXCL3, IRF1, IL12B, CCN4, TRAF1, CCL19	PC9	2
query_1	TRUE	0.00139059960839753	88	124	9	0.0725806451612903	0.102272727272727	WP:WP2328	WP	Allograft Rejection	7562	91	WP:000000	WP,WP,WP,WP,WP,WP,WP,WP,WP	ENSG00000165806,ENSG00000160683,ENSG00000117560,ENSG00000136634,ENSG00000163599,ENSG00000138684,ENSG00000113302,ENSG00000137077,ENSG00000172724	CASP7, CXCR5, FASLG, IL10, CTLA4, IL21, IL12B, CCL21, CCL19	PC9	3
query_1	TRUE	0.00240794789538234	55	124	7	0.0564516129032258	0.127272727272727	WP:WP395	WP	IL-4 Signaling Pathway	7562	443	WP:000000	WP,WP,WP,WP,WP,WP,WP	ENSG00000107485,ENSG00000002330,ENSG00000170345,ENSG00000105647,ENSG00000245848,ENSG00000109320,ENSG00000096968	GATA3, BAD, FOS, PIK3R2, CEBPA, NFKB1, JAK2	PC9	2
query_1	TRUE	0.00771588200104466	68	124	7	0.0564516129032258	0.102941176470588	WP:WP5039	WP	SARS-CoV-2 Innate Immunity Evasion and Cell-specific immune response	7562	611	WP:000000	WP,WP,WP,WP,WP,WP,WP	ENSG00000136634,ENSG00000180871,ENSG00000109320,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737	IL10, CXCR2, NFKB1, CXCL3, CXCL5, PPBP, PF4	PC9	3
